drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,ours_rank,evidence,dtiam_probability,dtiam_rank,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank,drugclip_pocket_route,models_in_top20
JQSHBVHOMNKWFT-DTORHVGOSA-N,varenicline,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,309195,SLC8A1,-10.38795,-12.625085,485,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.42160574,402,1.5413872,0.1792525,SLC8A1_P2RANK_3,0.08522502,165,56,41,140,148,452,0,316,164,P2RANK,0
RGFBRLNVZCCMSV-BIRGHMBHSA-N,ceftaroline fosamil,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,68020,SLC8A1,-10.714627,-12.636092,486,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6209218,244,1.4588389,0.18609174,SLC8A1_P2RANK_2,0.08465607,505,306,399,54,364,330,0,306,189,P2RANK,0
DKNWSYNQZKUICI-UHFFFAOYSA-N,amantadine,NC12CC3CC(CC(C3)C1)C2,245830,SLC8A1,-12.021356,-12.649854,487,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.13077234,657,2.2335224,0.2617721,SLC8A1_P2RANK_3,0.046954196,190,294,53,99,99,128,0,192,64,P2RANK,0
KFQYTPMOWPVWEJ-INIZCTEOSA-N,rotigotine,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,58991,SLC8A1,-11.643594,-12.650286,488,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1853356,603,1.2003131,0.3440529,SLC8A1_P2RANK_1,0.13847215,88,416,238,454,194,324,0,112,293,P2RANK,0
TZFNLOMSOLWIDK-JTQLQIEISA-N,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,169977,SLC8A1,-11.014011,-12.657431,489,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.25138062,534,3.8621352,0.5194209,SLC8A1_P2RANK_5,0.089173436,18,9,3,19,5,16,6,9,8,P2RANK,1
ZSKVGTPCRGIANV-ZXFLCMHBSA-N,imipenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,166586,SLC8A1,-10.1553545,-12.65884,490,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.44423693,379,1.5730948,0.18906514,SLC8A1_P2RANK_6,0.062064327,120,139,124,97,382,178,0,304,155,P2RANK,0
GJSURZIOUXUGAL-UHFFFAOYSA-N,clonidine,Clc1cccc(Cl)c1NC1=NCCN1,218602,SLC8A1,-10.564212,-12.66216,491,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1328095,656,1.2759312,0.15116529,SLC8A1_P2RANK_3,0.071803294,422,118,438,376,215,551,0,387,264,P2RANK,0
KWTSXDURSIMDCE-QMMMGPOBSA-N,dextroamphetamine;lisdexamfetamine,C[C@H](N)Cc1ccccc1,171529,SLC8A1,-11.516359,-12.670014,492,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.07527178,711,2.0572476,0.24981374,SLC8A1_P2RANK_6,0.1929748,4,279,114,291,111,64,1,208,83,P2RANK,0
FRVSRBKUQZKTOW-YOCNBXQISA-N,revumenib,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,62703,SLC8A1,-11.587634,-12.712163,493,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.93513095,3,0.6693921,0.068359755,SLC8A1_P2RANK_2,0.08123953,318,500,633,492,567,434,0,575,512,P2RANK,1
LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,177089,SLC8A1,-11.132646,-12.7144575,494,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.59627485,262,0.6595767,0.21633197,SLC8A1_P2RANK_1,0.11718644,221,641,580,607,53,375,0,261,519,P2RANK,0
FWLMVFUGMHIOAA-UHFFFAOYSA-N,defactinib,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,104642,SLC8A1,-14.825704,-12.729102,495,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.50084245,333,-0.40715665,-0.03251789,SLC8A1_P2RANK_6,0.075816296,688,623,696,600,700,675,0,703,710,P2RANK,0
LTXBFJFJUIJOQE-GOSISDBHSA-N,netarsudil,NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,247624,SLC8A1,-10.903568,-12.733437,496,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6134193,250,2.2822888,0.45829237,SLC8A1_P2RANK_2,0.06980942,49,43,82,78,93,36,0,22,59,P2RANK,0
VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,C[N+](C)(C)CCOC(N)=O,177028,SLC8A1,-10.908734,-12.736543,497,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.07664859,709,1.6802609,0.19394636,SLC8A1_P2RANK_3,0.070192024,327,195,473,25,199,326,0,297,133,P2RANK,0
BQJCRHHNABKAKU-KBQPJGBKSA-N,morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,101451,SLC8A1,-11.803678,-12.738632,498,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.22924452,560,1.053448,0.30936363,SLC8A1_P2RANK_1,0.13232997,158,560,427,385,241,152,0,143,360,P2RANK,0
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,SLC8A1,-10.916119,-12.749737,499,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.39451241,426,0.28743026,0.03803554,SLC8A1_P2RANK_6,0.053141817,654,327,460,419,691,692,0,634,622,P2RANK,0
KPYSYYIEGFHWSV-UHFFFAOYSA-N,baclofen,NCC(CC(=O)O)c1ccc(Cl)cc1,246868,SLC8A1,-11.969385,-12.765665,500,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14005485,651,2.2037938,0.36173546,SLC8A1_P2RANK_5,0.10755801,62,152,111,110,79,22,0,93,66,P2RANK,0
YIMYDTCOUQIDMT-SNAWJCMRSA-N,diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,109952,SLC8A1,-11.532049,-12.772797,501,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11387374,683,1.925925,0.23333617,SLC8A1_P2RANK_6,0.067293055,287,115,120,229,510,63,0,234,95,P2RANK,0
ASOADIZOVZTJSR-UHFFFAOYSA-N,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,179763,SLC8A1,-13.296977,-12.78578,502,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.65774804,220,0.6923615,0.11879057,SLC8A1_P2RANK_4,0.14503007,361,267,513,688,338,309,0,464,499,P2RANK,0
RHWKPHLQXYSBKR-BMIGLBTASA-N,dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,167889,SLC8A1,-11.465,-12.787508,503,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.77372336,127,0.21137217,0.11046686,SLC8A1_P2RANK_1,0.089770384,439,543,525,643,687,697,0,482,639,P2RANK,0
CBRJPFGIXUFMTM-WDEREUQCSA-N,ritlecitinib,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,8016,SLC8A1,-14.156871,-12.81848,504,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6225723,243,0.66881186,0.07560116,SLC8A1_P2RANK_6,0.1015228,460,216,491,694,509,629,0,566,514,P2RANK,0
BPKAHTKRCLCHEA-UBFJEZKGSA-N,paricalcitol,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,170731,SLC8A1,-13.139913,-12.83296,505,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.67404985,211,0.20909859,0.024124749,SLC8A1_P2RANK_4,0.060330443,605,378,662,527,688,658,0,653,640,P2RANK,0
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,travoprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,282314,SLC8A1,-11.385571,-12.851165,506,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7672492,135,0.5554194,0.09196513,SLC8A1_P2RANK_4,0.09036742,412,270,89,560,616,409,0,530,555,P2RANK,0
DUGOZIWVEXMGBE-CHWSQXEVSA-N,dexmethylphenidate;serdexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,113064,SLC8A1,-12.446686,-12.861477,507,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14578317,645,1.2941206,0.36621007,SLC8A1_P2RANK_1,0.13865422,263,642,349,151,347,161,0,92,254,P2RANK,0
CMJCXYNUCSMDBY-ZDUSSCGKSA-N,encorafenib,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,111403,SLC8A1,-15.427614,-12.874376,508,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9096097,12,-0.3155048,-0.017220343,SLC8A1_P2RANK_3,0.06682805,713,632,592,697,710,680,0,696,705,P2RANK,1
LDEKQSIMHVQZJK-CAQYMETFSA-N,tenofovir alafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,34786,SLC8A1,-11.530364,-12.8784275,509,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2940258,499,1.5302997,0.17807935,SLC8A1_P2RANK_3,0.0299365,386,293,170,222,221,453,0,322,169,P2RANK,0
VLCYCQAOQCDTCN-UHFFFAOYSA-N,eflornithine,NCCCC(N)(C(=O)O)C(F)F,247102,SLC8A1,-11.174775,-12.9083605,510,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1592514,631,3.1856208,0.39139524,SLC8A1_P2RANK_6,0.09600359,40,19,112,82,9,24,2,67,21,P2RANK,0
BTCRKOKVYTVOLU-SJSRKZJXSA-N,bexagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,303979,SLC8A1,-12.397308,-12.924725,511,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.60197115,260,0.946863,0.16864459,SLC8A1_P2RANK_4,0.097126864,433,417,179,588,483,306,0,342,401,P2RANK,0
YALNUENQHAQXEA-UHFFFAOYSA-N,givinostat,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,64085,SLC8A1,-11.543222,-12.974236,512,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.789624,112,2.4647698,0.33610848,SLC8A1_P2RANK_2,0.09688274,145,44,39,148,47,135,0,119,48,P2RANK,0
GBLBJPZSROAGMF-RWYJCYHVSA-N,pralsetinib,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,122187,SLC8A1,-12.926063,-12.980241,513,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9337336,5,0.23376782,0.019911112,SLC8A1_P2RANK_2,0.05879211,681,446,582,463,590,514,0,658,634,P2RANK,1
CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,295129,SLC8A1,-12.185003,-13.008302,514,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5457259,311,1.1281959,0.32701898,SLC8A1_P2RANK_1,0.07937643,242,467,379,329,356,335,0,131,322,P2RANK,0
BFSMGDJOXZAERB-UHFFFAOYSA-N,dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,25534,SLC8A1,-15.048178,-13.038693,515,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8724114,40,0.9419635,0.11582905,SLC8A1_P2RANK_3,0.05353266,582,532,248,484,258,538,0,470,405,P2RANK,0
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,SLC8A1,-14.782094,-13.043584,516,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9066503,15,1.0745767,0.12651409,SLC8A1_P2RANK_6,0.09551639,172,385,464,662,548,242,0,443,352,P2RANK,1
JIVPVXMEBJLZRO-UHFFFAOYSA-N,chlorthalidone,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,249068,SLC8A1,-12.125062,-13.052685,517,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6344297,232,1.6500247,0.450274,SLC8A1_P2RANK_1,0.113498986,230,50,109,118,188,180,0,28,138,P2RANK,0
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,tovorafenib,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,166048,SLC8A1,-17.41132,-13.073735,518,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5844865,273,0.3990815,0.056233782,SLC8A1_P2RANK_6,0.078949474,601,263,461,591,571,429,0,601,597,P2RANK,0
FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,2436,SLC8A1,-13.875169,-13.079699,519,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.70510983,183,0.709819,0.080746494,SLC8A1_P2RANK_6,0.061641965,666,251,581,615,575,435,0,557,490,P2RANK,0
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,tazobactam,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,175716,SLC8A1,-10.8304825,-13.114724,520,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.27279425,522,1.3318613,0.14268371,SLC8A1_P2RANK_5,0.13562158,317,183,694,440,191,133,0,406,238,P2RANK,0
DBABZHXKTCFAPX-UHFFFAOYSA-N,probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,58926,SLC8A1,-11.87028,-13.128387,521,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.20215322,588,1.5095096,0.16768198,SLC8A1_P2RANK_5,0.06457455,440,317,241,327,210,117,0,345,171,P2RANK,0
BCFGMOOMADDAQU-UHFFFAOYSA-N,lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,160902,SLC8A1,-13.327825,-13.180336,522,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.66800654,215,1.0516155,0.12363305,SLC8A1_P2RANK_6,0.0901589,273,349,330,579,642,166,0,450,361,P2RANK,0
DHMTURDWPRKSOA-RUZDIDTESA-N,lonafarnib,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,241611,SLC8A1,-10.810824,-13.184608,523,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8785769,33,0.854216,0.106544726,SLC8A1_P2RANK_3,0.07572718,450,474,263,642,554,323,0,490,426,P2RANK,0
PZFAZQUREQIODZ-LJQANCHMSA-N,gepotidacin,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,301827,SLC8A1,-11.204362,-13.196035,524,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7285958,166,1.1488367,0.17545839,SLC8A1_P2RANK_2,0.08025719,364,403,235,480,344,352,0,327,310,P2RANK,0
FLSUCZWOEMTFAQ-PRBGKLEPSA-N,sulopenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S@@+]([O-])C3)S[C@H]12,166589,SLC8A1,-10.849431,-13.196805,525,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3623122,451,2.0771015,0.2525421,SLC8A1_P2RANK_5,0.09862566,116,74,284,29,145,256,0,204,80,P2RANK,0
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,relebactam,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,268988,SLC8A1,-10.919983,-13.19705,526,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.22409031,568,1.2877387,0.1345252,SLC8A1_P2RANK_5,0.12136096,271,456,402,483,206,126,0,424,258,P2RANK,0
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,43034,SLC8A1,-11.020162,-13.23692,527,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2839186,508,1.0282252,0.12069819,SLC8A1_P2RANK_6,0.11361122,308,249,164,649,503,586,0,459,371,P2RANK,0
QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,158128,SLC8A1,-13.369072,-13.241094,528,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.778057,124,1.8520131,0.212119,SLC8A1_P2RANK_3,0.06666193,252,531,204,147,125,87,0,269,100,P2RANK,0
WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,52327,SLC8A1,-12.249003,-13.260007,529,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6851348,199,1.1930566,0.146455,SLC8A1_P2RANK_2,0.096819475,620,150,104,197,611,421,0,400,294,P2RANK,0
PPSNFPASKFYPMN-SECBINFHSA-N,fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,216826,SLC8A1,-11.831362,-13.303057,530,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.35535833,456,-0.6208919,-0.07265615,SLC8A1_P2RANK_1,0.12528391,660,710,688,665,716,715,0,717,718,P2RANK,0
UBQNRHZMVUUOMG-UHFFFAOYSA-N,zonisamide,NS(=O)(=O)Cc1noc2ccccc12,248630,SLC8A1,-12.135077,-13.304756,531,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.0815068,706,1.072258,0.12645943,SLC8A1_P2RANK_5,0.11761117,691,61,272,236,619,300,0,444,355,P2RANK,0
HFNKQEVNSGCOJV-OAHLLOKOSA-N,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,232410,SLC8A1,-13.936316,-13.305476,532,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.87570643,37,0.26168388,0.122350395,SLC8A1_P2RANK_1,0.079520606,596,493,538,593,370,579,0,452,628,P2RANK,0
NFEZZTICAUWDHU-RDTXWAMCSA-N,efinaconazole,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,4254,SLC8A1,-11.348044,-13.319647,533,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4786683,349,1.002538,0.2973388,SLC8A1_P2RANK_1,0.12474887,131,545,424,598,352,390,0,157,377,P2RANK,0
BRUQQQPBMZOVGD-XFKAJCMBSA-N,oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,150301,SLC8A1,-12.6699,-13.3253565,534,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.15414505,636,1.3903154,0.38893113,SLC8A1_P2RANK_1,0.115059376,125,465,287,255,301,97,0,72,214,P2RANK,0
KIQXRQVVYTYYAZ-VKVYFNERSA-N,tafluprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,282313,SLC8A1,-11.654728,-13.326039,535,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6984658,188,0.9736967,0.11918667,SLC8A1_P2RANK_3,0.118519165,464,297,46,654,437,285,0,462,393,P2RANK,0
SEVCTUCCZYBJER-BSJAROSPSA-N,sofpironium,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,69119,SLC8A1,-11.415541,-13.327679,536,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.28758746,505,0.6583903,0.15254904,SLC8A1_P2RANK_6,0.08892705,157,516,544,583,247,605,0,383,520,P2RANK,0
DHSUYTOATWAVLW-WFVMDLQDSA-N,cilastatin,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,44134,SLC8A1,-10.961758,-13.330318,537,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.30968532,482,0.5894455,0.056437135,SLC8A1_P2RANK_2,0.07673401,375,451,433,348,630,595,0,600,541,P2RANK,0
HGVDHZBSSITLCT-JLJPHGGASA-N,edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,101626,SLC8A1,-12.42316,-13.34635,538,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.79757506,107,0.92537725,0.1065354,SLC8A1_P2RANK_2,0.071479835,161,240,564,196,511,389,0,491,413,P2RANK,0
AURFZBICLPNKBZ-SYBPFIFISA-N,brexanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19676,SLC8A1,-12.405346,-13.351874,539,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2839132,509,1.3461896,0.17069475,SLC8A1_P2RANK_5,0.07509866,425,220,139,276,281,272,0,336,229,P2RANK,0
IQIBKLWBVJPOQO-UHFFFAOYSA-N,tazarotene,CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21,43746,SLC8A1,-12.090731,-13.36881,540,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4110176,412,0.71834564,0.10615138,SLC8A1_P2RANK_5,0.16105606,514,281,647,500,264,160,0,492,486,P2RANK,0
AHJRHEGDXFFMBM-UHFFFAOYSA-N,palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,19716,SLC8A1,-14.271568,-13.37457,541,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9063705,17,0.066419065,1.6534701e-05,SLC8A1_P2RANK_6,0.0708428,512,700,641,684,672,583,0,680,667,P2RANK,1
KGSXMPPBFPAXLY-UHFFFAOYSA-N,azilsartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,75477,SLC8A1,-11.522642,-13.418691,542,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.54970914,303,1.4711094,0.17181659,SLC8A1_P2RANK_3,0.06599069,594,346,437,51,143,463,0,335,183,P2RANK,0
YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,307168,SLC8A1,-11.689532,-13.421193,543,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3509367,462,2.8351636,0.39134613,SLC8A1_P2RANK_2,0.059045512,24,63,44,62,42,57,0,68,36,P2RANK,0
MQJKPEGWNLWLTK-UHFFFAOYSA-N,dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,255329,SLC8A1,-11.707718,-13.422381,544,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.110100515,685,2.9551787,0.38382265,SLC8A1_P2RANK_5,0.094758466,80,24,10,33,63,28,1,74,31,P2RANK,0
BYBLEWFAAKGYCD-UHFFFAOYSA-N,miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,218130,SLC8A1,-11.721621,-13.438149,545,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.42845026,392,1.3142978,0.24062097,SLC8A1_P2RANK_4,0.14237869,187,209,185,518,75,336,0,222,247,P2RANK,0
LOUPRKONTZGTKE-LHHVKLHASA-N,quinidine,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,12403,SLC8A1,-11.381,-13.477099,546,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.57347125,279,1.4466033,0.40222624,SLC8A1_P2RANK_1,0.0853005,107,248,308,356,311,185,0,53,191,P2RANK,0
LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,OB1OCc2cc(F)ccc21,302363,SLC8A1,-12.236112,-13.513721,547,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10701974,691,-0.36922196,-0.08888841,SLC8A1_P2RANK_5,0.13053209,393,682,706,709,651,362,0,719,706,P2RANK,0
MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,31716,SLC8A1,-13.1272135,-13.530605,548,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.68069565,201,0.44630322,0.16595715,SLC8A1_P2RANK_1,0.10471934,434,390,671,618,649,503,0,348,583,P2RANK,0
HKXBNHCUPKIYDM-CGMHZMFXSA-N,doxercalciferol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4101,SLC8A1,-14.782855,-13.535251,549,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.77566254,126,0.543825,0.08969391,SLC8A1_P2RANK_4,0.07413485,569,286,624,413,537,642,0,535,558,P2RANK,0
