drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,ours_rank,evidence,dtiam_probability,dtiam_rank,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank,drugclip_pocket_route,models_in_top20
WBGKWQHBNHJJPZ-LECWWXJVSA-N,desonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,44845,LYVE1,-14.108392,-10.876126,395,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14604756,542,0.13386174,0.06609475,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.15453017,640,250,516,313,92,563,0,455,458,DTWG,0
XZXHXSATPCNXJR-ZIADKAODSA-N,nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,114222,LYVE1,-13.39947,-10.877124,396,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7239182,79,-0.51589304,-0.06321398,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1161721,432,563,667,578,550,643,0,644,623,DTWG,0
HKDLNTKNLJPAIY-WKWWZUSTSA-N,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,19650,LYVE1,-10.502953,-10.9531145,397,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.49774846,188,-0.41305494,-0.01851548,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.12023166,641,508,652,410,175,693,0,588,596,DTWG,0
LDCRTTXIJACKKU-ONEGZZNKSA-N,dimethyl fumarate,COC(=O)/C=C/C(=O)OC,109951,LYVE1,-9.643115,-10.975792,398,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.06691851,715,0.45923138,0.12529884,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.049258932,332,256,366,427,441,291,0,338,343,DTWG,0
IVBHGBMCVLDMKU-GXNBUGAJSA-N,piperacillin,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,65772,LYVE1,-9.015236,-10.9886055,399,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18891673,455,1.7475481,0.36053085,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.08891119,118,73,48,53,53,44,0,41,53,DTWG,0
GBXSMTUPTTWBMN-XIRDDKMYSA-N,enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,70010,LYVE1,-10.403781,-10.992158,400,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.20103802,430,1.5111209,0.3162687,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.073780574,293,58,129,116,136,96,0,71,81,DTWG,0
QXWYKJLNLSIPIN-JGVFFNPUSA-N,droxidopa,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,252698,LYVE1,-9.981885,-11.006455,401,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.16937351,488,0.74618644,0.17306328,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.04919694,317,289,209,441,269,331,0,260,261,DTWG,0
RITAVMQDGBJQJZ-FMIVXFBMSA-N,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,105219,LYVE1,-14.987186,-11.007599,402,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4232907,233,0.24831381,0.09184915,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.100318246,377,382,565,253,488,288,0,411,422,DTWG,0
BPKAHTKRCLCHEA-UBFJEZKGSA-N,paricalcitol,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,170731,LYVE1,-11.961794,-11.011234,403,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.45783368,211,-0.7135176,-0.09791256,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.17745036,515,158,714,607,683,702,0,672,653,DTWG,0
LIOLIMKSCNQPLV-UHFFFAOYSA-N,capmatinib,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,104355,LYVE1,-12.28338,-11.018526,404,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5129552,181,0.018697754,0.055434033,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.1479851,712,127,386,349,640,478,0,477,485,DTWG,0
QRPZBKAMSFHVRW-UHFFFAOYSA-N,fostemsavir,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,157050,LYVE1,-10.054749,-11.024818,405,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5629016,152,0.5546089,0.14042489,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.049508687,364,150,435,407,369,362,0,312,315,DTWG,0
VOBHXZCDAVEXEY-JSGCOSHPSA-N,lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,165428,LYVE1,-10.60147,-11.049196,406,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10173749,666,1.9515008,0.39871338,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.102405556,48,174,107,19,75,35,1,28,33,DTWG,0
CAVRKWRKTNINFF-UHFFFAOYSA-N,tradipitant,O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1,288812,LYVE1,-11.079245,-11.058263,407,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.53689027,166,-0.4735249,-0.02262821,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.122718,407,693,564,623,684,375,0,596,610,DTWG,0
NKHAVTQWNUWKEO-NSCUHMNNSA-N,diroximel fumarate;monomethyl fumarate,COC(=O)/C=C/C(=O)O,109950,LYVE1,-9.504509,-11.078822,408,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.061651185,718,-0.39187542,-0.00967931,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.022764636,615,504,521,606,547,553,0,577,592,DTWG,0
DEVSOMFAQLZNKR-RJRFIUFISA-N,selinexor,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,262075,LYVE1,-11.067978,-11.082996,409,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4382988,223,1.4079082,0.27575076,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.041571487,156,160,101,119,212,165,0,113,103,DTWG,0
AQOKCDNYWBIDND-FTOWTWDKSA-N,bimatoprost,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,66474,LYVE1,-9.280754,-11.098779,410,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.41798705,238,0.045608934,0.050642148,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14144357,550,341,677,162,277,250,0,480,477,DTWG,0
DWZAEMINVBZMHQ-UHFFFAOYSA-N,gedatolisib,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,89347,LYVE1,-10.325242,-11.101586,411,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5778394,144,-0.37107146,-0.036101546,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.13008977,527,699,524,464,425,658,0,612,584,DTWG,0
AJIPIJNNOJSSQC-NYLIRDPKSA-N,estetrol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,176555,LYVE1,-12.097675,-11.145094,412,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.12626499,586,0.26709703,0.08337168,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10321428,387,279,233,484,386,476,0,424,412,DTWG,0
HKXBNHCUPKIYDM-CGMHZMFXSA-N,doxercalciferol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4101,LYVE1,-12.853557,-11.169275,413,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.43713123,225,-0.7730905,-0.09391799,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.15171543,534,247,709,592,653,708,0,666,669,DTWG,0
KWTSXDURSIMDCE-QMMMGPOBSA-N,dextroamphetamine;lisdexamfetamine,C[C@H](N)Cc1ccccc1,171529,LYVE1,-11.939826,-11.174976,414,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.082110174,704,0.46475393,0.12037555,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.107650444,130,456,346,432,411,490,0,351,340,DTWG,0
ZKLPARSLTMPFCP-UHFFFAOYSA-N,cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,283312,LYVE1,-10.545551,-11.17592,415,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.20232105,429,1.2726252,0.2716193,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.080216296,135,306,172,194,91,153,0,120,127,DTWG,0
KQKPFRSPSRPDEB-UHFFFAOYSA-N,sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,107633,LYVE1,-11.379374,-11.178192,416,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2026733,427,1.0259218,0.21517104,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.12105852,324,37,205,396,192,57,0,182,178,DTWG,0
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,LYVE1,-12.736237,-11.17831,417,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2776441,339,0.34040496,0.10645401,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10610519,97,594,244,511,385,336,0,379,395,DTWG,0
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,240933,LYVE1,-10.285953,-11.183167,418,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.16525657,500,-0.4710456,-0.022235012,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.09549076,597,576,504,678,606,356,0,594,608,DTWG,0
AXOIZCJOOAYSMI-UHFFFAOYSA-N,succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,177026,LYVE1,-9.529176,-11.186723,419,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11726166,614,2.0704625,0.4209845,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.13252789,20,24,73,2,106,56,2,22,27,DTWG,0
SGEUNORSOZVTOL-CABZTGNLSA-N,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,172274,LYVE1,-10.530241,-11.199955,420,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.59918815,133,2.1760113,0.39756528,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15770517,431,13,51,13,46,15,3,30,22,DTWG,0
UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,65972,LYVE1,-13.478486,-11.212893,421,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8731996,19,-0.29213542,0.0061385892,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11575088,619,644,429,380,641,408,0,548,562,DTWG,1
GKHIVNAUVKXIIY-UHFFFAOYSA-N,belumosudil,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,33496,LYVE1,-11.282087,-11.248966,422,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.45480368,214,-1.217755,-0.14065664,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.1073716,711,531,698,656,711,692,0,697,705,DTWG,0
DYLUUSLLRIQKOE-UHFFFAOYSA-N,enasidenib,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,26994,LYVE1,-10.93211,-11.287197,423,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7449227,69,0.21894664,0.08719177,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.056932684,522,485,363,372,473,380,0,419,431,DTWG,0
MWTBKTRZPHJQLH-UHFFFAOYSA-N,alcaftadine,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,97292,LYVE1,-10.6788645,-11.297209,424,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.16101815,505,1.0820409,0.22407104,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.12552676,395,138,28,477,357,111,0,170,168,DTWG,0
XQSPYNMVSIKCOC-NTSWFWBYSA-N,emtricitabine,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,256852,LYVE1,-9.680292,-11.312275,425,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.12619023,587,0.42437592,0.11977107,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.12596005,76,569,196,370,213,558,0,353,360,DTWG,0
NKANXQFJJICGDU-QPLCGJKRSA-N,tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,42134,LYVE1,-13.667184,-11.314032,426,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1408465,553,0.24781427,0.091769926,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.088486016,526,340,499,206,487,241,0,412,423,DTWG,0
KSGXQBZTULBEEQ-UHFFFAOYSA-N,dabigatran etexilate,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,55459,LYVE1,-11.672128,-11.315981,427,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4777525,197,-0.509476,-0.06201263,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14461397,468,702,638,467,663,499,0,641,618,DTWG,0
QADPYRIHXKWUSV-UHFFFAOYSA-N,infigratinib,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,66163,LYVE1,-12.593743,-11.321312,428,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8471549,32,0.020661952,0.05574554,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.062935665,376,488,359,436,521,616,0,475,483,DTWG,0
ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,vamorolone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,169093,LYVE1,-12.940107,-11.32425,429,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.15091032,526,0.4577157,0.12505847,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.18759999,543,200,420,161,58,517,0,339,344,DTWG,0
VZZJRYRQSPEMTK-CALCHBBNSA-N,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,178854,LYVE1,-10.8585005,-11.343201,430,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8690916,20,-1.2610886,-0.188707,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.057352725,706,686,684,652,664,690,0,709,706,DTWG,1
AQNDDEOPVVGCPG-UHFFFAOYSA-N,esmolol,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,110689,LYVE1,-9.684246,-11.352977,431,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10208353,664,2.4594977,0.49381685,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07858456,11,11,10,17,34,24,4,6,11,DTWG,1
TTZHDVOVKQGIBA-IQWMDFIBSA-N,sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,34787,LYVE1,-10.659842,-11.353779,432,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.57995725,142,0.9702231,0.2150058,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.19278063,675,72,110,169,86,147,0,183,192,DTWG,0
UCFGDBYHRUNTLO-QHCPKHFHSA-N,topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,77866,LYVE1,-11.596728,-11.358075,433,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.20573889,419,1.5271238,0.29465732,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.14544456,558,30,99,45,125,152,0,91,79,DTWG,0
VLCYCQAOQCDTCN-UHFFFAOYSA-N,eflornithine,NCCCC(N)(C(=O)O)C(F)F,247102,LYVE1,-10.659615,-11.422186,434,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11124104,636,0.881611,0.19841649,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.075269856,355,215,288,257,155,367,0,219,224,DTWG,0
YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,307168,LYVE1,-10.715306,-11.423877,435,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.21026243,413,1.6354536,0.33954534,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16872531,26,351,68,6,202,223,1,54,62,DTWG,0
TTWJBBZEZQICBI-UHFFFAOYSA-N,metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,63703,LYVE1,-9.6100645,-11.428036,436,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.16007128,507,1.4868118,0.31171772,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09321801,69,27,54,48,228,242,0,72,83,DTWG,0
SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,61985,LYVE1,-11.571985,-11.429502,437,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.51363695,179,0.78395694,0.17679751,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.057420373,393,109,296,335,364,234,0,248,248,DTWG,0
NNJVILVZKWQKPM-UHFFFAOYSA-N,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,63339,LYVE1,-9.865273,-11.447864,438,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10283228,658,0.95419544,0.21200521,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16168317,33,388,331,283,414,171,0,189,200,DTWG,0
OGHNVEJMJSYVRP-UHFFFAOYSA-N,carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,156322,LYVE1,-10.005814,-11.468023,439,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.145278,544,0.5176879,0.13028547,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07909179,482,203,393,454,347,333,0,332,331,DTWG,0
GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1598,LYVE1,-13.205982,-11.479315,440,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18376829,463,-0.047692243,0.044905156,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11114869,478,356,545,437,252,594,0,487,501,DTWG,0
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,301766,LYVE1,-12.209184,-11.487008,441,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5386079,164,0.9409843,0.20953192,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09298669,334,154,181,502,138,275,0,197,211,DTWG,0
ULXXDDBFHOBEHA-CWDCEQMOSA-N,afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,89185,LYVE1,-14.427445,-11.520104,442,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.37279597,272,1.1954063,0.24204981,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.13168655,30,525,64,389,204,159,0,151,143,DTWG,0
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,227228,LYVE1,-11.117204,-11.521872,443,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7970997,54,-0.45690677,-0.019992717,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.021769797,533,337,551,629,594,651,0,592,606,DTWG,0
PPSNFPASKFYPMN-SECBINFHSA-N,fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,216826,LYVE1,-10.797511,-11.528965,444,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.41681004,241,1.2087371,0.24416398,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.09663213,59,112,183,433,71,281,0,149,141,DTWG,0
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,90676,LYVE1,-13.523463,-11.531439,445,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.08234303,703,0.08981856,0.06671318,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.062610336,251,390,502,343,467,363,0,452,469,DTWG,0
XDXWLKQMMKQXPV-QYQHSDTDSA-N,eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,47469,LYVE1,-10.940093,-11.538711,446,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.40920562,246,0.53756285,0.13772154,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08294381,329,324,158,150,238,199,0,319,321,DTWG,0
