system_id,cluster,native_contact_ap,native_contact_prevalence,native_residue_only_score_ap,native_atom_permuted_score_ap,native_atom_to_residue_macro_ap,native_residue_to_atom_macro_ap,native_contact_pairs,native_pair_candidates,all_regions_contact_ap,all_regions_contact_prevalence,native_distance_mae_capped32_A,native_region_selected,regions
2de3__1__1.A__1.D,c4237,0.40590254853468827,0.1527777777777778,0.31082972635529454,0.3011643456393235,0.46355259902134904,0.6050731603830344,66,432,0.4059025485346883,0.10060975609756098,2.4322922229766846,True,2
2de3__2__1.B__1.G,c4237,0.4112855154834691,0.140625,0.2915295053129018,0.27631171511957076,0.4712326446701447,0.6210229604662377,63,448,0.4112855154834691,0.0875,2.3888468742370605,True,2
2de4__1__1.A__1.D,c4237,0.3998272070162018,0.15476190476190477,0.3286476242041853,0.31707612131513374,0.4748155172713996,0.6013649986023935,65,420,0.3998272070162019,0.09848484848484848,2.414532423019409,True,2
2dcl__1__1.B_1.C__1.F,c4257,0.47779379094448127,0.12443778110944528,0.27587817281374116,0.2679628591970657,0.5102549008230827,0.5452132891131267,83,667,0.4777937909444812,0.08592132505175984,2.56543231010437,True,2
2dcl__1__2.B_2.C__2.F,c4257,0.4668755823290215,0.12443778110944528,0.28932325750031357,0.25505330014161254,0.4931011504823876,0.5266785556174557,83,667,0.4668755823290214,0.09496567505720824,2.549450635910034,True,2
3b7d__1__1.A__1.I,c7,0.5324082540210053,0.18575851393188855,0.5289494841311451,0.5062856116161224,0.6846734148204737,0.45124235591672573,60,323,0.5324082540210053,0.12170385395537525,2.9267280101776123,True,2
3b7d__2__1.C__1.K,c7,0.5435496383964036,0.18885448916408668,0.5308389898433292,0.4962622216327695,0.6848928359222476,0.46316196408633387,61,323,0.5435496383964036,0.10873440285204991,2.9050612449645996,True,2
3b7d__1__1.B__1.J,c7,0.5025026217116635,0.18575851393188855,0.522347178964826,0.49744603287114186,0.6622931969990793,0.5073873906594495,60,323,0.5025026217116636,0.11764705882352941,2.886767864227295,True,2
3b7d__2__1.D__1.L,c7,0.48442087464960853,0.18529411764705883,0.45897822091799684,0.4777931374089481,0.6388796007913655,0.539324579295081,63,340,0.4844208746496085,0.09264705882352942,2.8233704566955566,True,2
3b7d__3__1.E__1.M,c7,0.5265849358978371,0.18575851393188855,0.5260312612864516,0.5187283642536846,0.6793608352431882,0.44982507153240836,60,323,0.5265849358978371,0.11764705882352941,2.9245917797088623,True,2
3b7d__3__1.F__1.N,c7,0.4886039425411836,0.17941176470588235,0.46131962032395973,0.46397362613032483,0.6642796092796093,0.5245041335074464,61,340,0.4886039425411836,0.09697933227344992,2.8338019847869873,True,2
3b7d__4__1.G__1.O,c7,0.540332440854314,0.18885448916408668,0.4797262123925576,0.5018306986683554,0.680408635482165,0.48549136421597905,61,323,0.5403324408543139,0.11213235294117647,2.8984687328338623,True,2
3b7d__4__1.H__1.P,c7,0.4946273527635586,0.1826625386996904,0.46342996623405397,0.46299321458366993,0.6403996330466919,0.5142025786634808,59,323,0.49434030028769216,0.10207612456747404,2.8670654296875,True,2
3bki__1__1.A__1.E,c7,0.5428608564235431,0.20955882352941177,0.5227922905554485,0.5304631851906974,0.676200154012654,0.42675026858062576,57,272,0.542860856423543,0.11875,3.1494948863983154,True,2
3bki__2__1.B__1.F,c7,0.6234775553402792,0.25390625,0.5840483821733822,0.5878967402013731,0.731685077075702,0.4994691865674008,65,256,0.6234775553402792,0.126953125,3.32037353515625,True,2
3bki__3__1.C__1.G,c7,0.6030723758270758,0.24609375,0.6345238095238095,0.615005971571746,0.7622739673520924,0.47217963050380635,63,256,0.603072375827076,0.140625,3.2756006717681885,True,2
3bki__4__1.D__1.H,c7,0.5567241440670848,0.24632352941176472,0.5227893271736556,0.5439863473593783,0.690935489568302,0.5108739227042799,67,272,0.5567241440670849,0.11631944444444445,3.125235080718994,True,2
3bda__1__1.A__1.D,c33,0.3944960792050481,0.13333333333333333,0.3667724254100351,0.38486514697050705,0.5429148130743526,0.4674493293797507,72,540,0.3944960792050481,0.1,2.6125051975250244,True,2
3bd8__1__2.A__2.C,c33,0.40938151119513544,0.13450292397660818,0.3939903626758484,0.3649779247746541,0.552503050426812,0.4377609075190931,69,513,0.40938151119513544,0.06983805668016195,2.711912155151367,True,2
3bd7__1__1.A__1.D,c33,0.37094336622970886,0.13148148148148148,0.38008399413563365,0.33961303410775195,0.5490263874484075,0.470709600115446,71,540,0.3709433662297089,0.08875,2.639788866043091,True,2
3bd7__1__2.A__2.D,c33,0.3685714250930704,0.13148148148148148,0.38008399413563365,0.3303172320444342,0.5517049588769789,0.46521473550293435,71,540,0.36857142509307034,0.07888888888888888,2.6400535106658936,True,2
3bd8__1__1.A__1.C,c33,0.4056085926936753,0.13450292397660818,0.39386189505370384,0.3596414744575237,0.5416737334318197,0.44668588897675426,69,513,0.405122124640059,0.08253588516746412,2.6877005100250244,True,2
3bz9__1__1.A__1.F,c1599,0.41895337334763527,0.14087301587301587,0.38105947512682037,0.364268188071878,0.5958962597361903,0.3748855005899805,71,504,0.41895337334763527,0.07349896480331262,2.76668643951416,True,2
3bz7__1__1.A__1.E,c1599,0.3960759164339325,0.13818181818181818,0.3717569238467071,0.3596438323336436,0.576069289731336,0.36419487506716025,76,550,0.3960759164339324,0.08636363636363636,2.7614147663116455,True,2
3bz9__2__2.A__2.F,c1599,0.4284271809413207,0.14087301587301587,0.3813101016932364,0.3804791529268704,0.5965531114434622,0.3787653249973428,71,504,0.4284271809413206,0.08669108669108669,2.767102003097534,True,2
3bz7__2__2.A__2.E,c1599,0.40118084190102143,0.13818181818181818,0.3717569238467071,0.3783940078711091,0.5760518218191312,0.35764723382524655,76,550,0.4011808419010214,0.0735009671179884,2.757591485977173,True,2
3ctl__1__1.B__1.I_1.J,c1173,0.4228198993047863,0.14439655172413793,0.2865263433926793,0.2787937574315819,0.5767599342208717,0.5581637211994354,67,464,0.4228198993047863,0.09517045454545454,2.9312291145324707,True,2
3ctl__1__1.C__1.K_1.L,c1173,0.4580138622411232,0.15086206896551724,0.3119824835298492,0.30142952767179876,0.5964992617336367,0.5624567341829247,70,464,0.45801386224112334,0.09943181818181818,2.907118320465088,True,2
3ctl__1__1.A__1.G_1.H,c1173,0.41449699031518505,0.14439655172413793,0.2876983357858503,0.28438663499822425,0.573914572117697,0.553726659493705,67,464,0.414496990315185,0.1046875,2.9329700469970703,True,2
3ctl__1__1.D__1.M_1.N,c1173,0.41676315280101894,0.15301724137931033,0.31078848876650483,0.3028455207716034,0.5556785141941392,0.5440745442828776,71,464,0.41676315280101894,0.1056547619047619,2.9246485233306885,True,2
3ctl__1__1.F__1.Q_1.R,c1173,0.4299032452269702,0.15,0.30483983472545506,0.3076111806864165,0.5818338649198024,0.5661686736984356,72,480,0.42977588520556737,0.1125,2.8896260261535645,True,2
3ctl__1__1.E__1.O_1.P,c1173,0.43281435926532746,0.15086206896551724,0.3050929174960992,0.28610623467405866,0.5861018061799312,0.5748671500457215,70,464,0.4327881944400104,0.10416666666666667,2.9126648902893066,True,2
3a20__1__1.A_1.B__1.C,c1089,0.5304840921262044,0.11790878754171301,0.3417045036830118,0.33308108277029136,0.6729299507949762,0.6158884746551083,106,899,0.5304840921262044,0.09241499564080209,2.5432121753692627,True,2
3dnt__1__1.A__1.C_1.D_1.E,c2488,0.4437976189217743,0.11143695014662756,0.20891858327570478,0.16069912115485813,0.5376493471038063,0.5601839571766681,114,1023,0.44379761892177416,0.08172043010752689,2.719402313232422,True,2
3a20__1__1.A_1.B__1.D,c1089,0.5227916863176773,0.11981566820276497,0.3501974049321152,0.3257482631698374,0.6664091343951276,0.5742811627802359,104,868,0.5227916863176771,0.09067131647776809,2.5753562450408936,True,2
3dnt__2__1.B__1.G_1.H_1.I,c2488,0.47163890816377,0.11088709677419355,0.22266735009235472,0.16498758016934814,0.5851816997571266,0.5469272903722483,110,992,0.4715191670634464,0.09098428453267163,2.6748368740081787,True,2
3d9s__1__1.A_1.B_1.C_1.D__1.E,c4511,0.16709478802168204,0.07039473684210526,0.1743482768499402,0.13857433609758835,0.41616387107446545,0.24241147782770114,107,1520,0.16709478802168204,0.0541497975708502,4.591335773468018,True,2
3b0y__1__1.A__1.B_1.D_1.E,c31,0.3665129011248463,0.09090909090909091,0.14332112486684928,0.15186181924926717,0.4707275561739848,0.4413741391304827,62,682,0.36651290112484625,0.06060606060606061,3.0900685787200928,True,2
3apw__2__1.B__1.D,c3321,0.18417365919039888,0.0874074074074074,0.13451232001390223,0.13559136457666604,0.2843200053958422,0.3853860271179871,59,675,0.1841736591903989,0.06555555555555556,2.173187255859375,True,2
3agy__1__1.B__1.E,c5190,0.2260120560114708,0.07446808510638298,0.20433906085230447,0.2433859036455424,0.5753879367160617,0.2091523107326513,49,658,0.22588764828097835,0.038613081166272656,5.503820896148682,True,2
3apw__1__1.A__1.C,c3321,0.20228449363169168,0.10222222222222223,0.16794599120411066,0.15039828903940342,0.3179783346548557,0.38447670013666724,69,675,0.20228449363169168,0.0745945945945946,2.283200979232788,True,2
3amf__1__1.A_1.B__1.C,c1089,0.5562816095815334,0.11290322580645161,0.33974905659061594,0.3253170616023448,0.6987729808159677,0.6348380528857165,105,930,0.5562816095815334,0.06912442396313365,2.569045066833496,True,2
3apv__2__1.B__1.E,c3321,0.1874751975844504,0.10884353741496598,0.1516105567589977,0.16024629226468448,0.316935635791415,0.3904162466296969,48,441,0.1874751975844504,0.06177606177606178,2.2633283138275146,True,2
3apv__1__1.A__1.C_1.D,c3321,0.18270991801476127,0.11337868480725624,0.16683677695508745,0.16927932308265156,0.3268571046271877,0.36235166831294824,50,441,0.18270991801476125,0.0744047619047619,2.3386647701263428,True,2
3amf__1__1.A_1.B__1.E,c1089,0.55327398319513,0.12425328554360812,0.34290772380829826,0.31254102614579027,0.6881032243553468,0.6203443014555179,104,837,0.55327398319513,0.07624633431085044,2.581960678100586,True,2
3awh__1__1.A_1.B__1.C,c1089,0.5525592025456966,0.1167964404894327,0.34334894001091143,0.3111723331149919,0.6824279466404704,0.633259028604835,105,899,0.5525592025456967,0.08064516129032258,2.5928614139556885,True,2
3awh__1__1.A_1.B__1.E,c1089,0.5386933634300496,0.12425328554360812,0.34276106728118627,0.30981450810459793,0.674715512455076,0.6050220029102134,104,837,0.5386933634300495,0.0684660961158657,2.5833215713500977,True,2
3axs__1__1.A__1.C,c1987,0.4805341155067582,0.11749680715197956,0.31102892124256437,0.2654859801060727,0.6481640051125345,0.5227748875254397,92,783,0.4805341155067581,0.07098765432098765,2.9956235885620117,True,2
3agy__1__1.A__1.C,c3461,0.22639204756305947,0.07223942208462332,0.20369572390359653,0.18705477384826613,0.5200348908197746,0.3163235470176668,70,969,0.2263920475630595,0.044275774826059454,3.5927436351776123,True,2
3axs__1__2.A__2.C,c1987,0.4694430687753692,0.11749680715197956,0.30958275366255195,0.2561453720787771,0.6405003215133935,0.5453350923196021,92,783,0.4694430687753691,0.08112874779541446,2.9749436378479004,True,2
3au2__1__1.A__1.B_1.F_1.G,c31,0.36055097386993307,0.08797653958944282,0.1500387831649691,0.14713495397338566,0.4324086099086099,0.41177134249193076,60,682,0.360550973869933,0.043010752688172046,2.905820369720459,True,2
4a6s__2__1.C__1.I_1.J,c225,0.2899463129977404,0.17532467532467533,0.23347974042418487,0.22147912122520874,0.34434039865858046,0.41886776787889607,54,308,0.2899463129977404,0.08181818181818182,2.838214874267578,True,2
3b0x__1__1.A__1.D_1.E_1.I,c31,0.443871561436306,0.08064516129032258,0.13761940896140348,0.14763901740790905,0.7722603174603173,0.4539453518028229,60,744,0.44387156143630596,0.043010752688172046,2.699408769607544,True,2
4a6x__2__1.B__1.E_1.F,c124,0.538678659196584,0.13210445468509985,0.23763544814138343,0.16958273288115772,0.670826932923707,0.6855944239871962,86,651,0.538678659196584,0.07113316790736146,3.06255841255188,True,2
4a8p__2__1.F__1.P,c103,0.40266467442038933,0.1903409090909091,0.23350103515338916,0.25297159789186907,0.45948654065841565,0.552142857142857,67,352,0.4026646744203893,0.13958333333333334,2.9235024452209473,True,2
4a8h__2__1.B_3.B__3.I,c103,0.530390473545795,0.22189349112426035,0.32410485969938013,0.2996052834517907,0.6266231686028066,0.6162926841676841,75,338,0.530390473545795,0.13111888111888112,2.9754326343536377,True,2
4a8h__2__1.B_2.B__1.I,c103,0.5483909470823092,0.22189349112426035,0.3234778962488873,0.3209231634743019,0.6060048005216072,0.571290029084672,75,338,0.5483909470823091,0.14071294559099437,2.9853482246398926,True,2
4a8h__1__1.A_2.A__2.C,c103,0.49641877794721423,0.21597633136094674,0.30042646720143995,0.28636697260956623,0.614745383890716,0.5661971659293087,73,338,0.49641877794721423,0.14038461538461539,2.951122283935547,True,2
4a8p__1__1.A_1.B__1.G,c103,0.33041315849593533,0.16294642857142858,0.22314955964104835,0.21809480877164114,0.4385786331028343,0.5018604230634306,73,448,0.33041315849593533,0.11128048780487805,2.797551393508911,True,2
4a8p__1__1.A_1.C__1.K,c103,0.32389444547826146,0.16294642857142858,0.2181863195672624,0.20938136027472426,0.41804540388902256,0.5255601367443471,73,448,0.3180991198917697,0.09707446808510638,2.7966151237487793,True,2
4a8p__1__1.B_1.C__1.I,c103,0.3006681285501072,0.15948275862068967,0.21911087967928136,0.2279530287065285,0.41478627531836154,0.4961030196655196,74,464,0.3006681285501072,0.10277777777777777,2.804932117462158,True,2
4a8p__2__1.D_1.E__1.O,c103,0.3815050349323221,0.1597222222222222,0.218496565305496,0.22097679572528445,0.47418048046724515,0.48449820751512473,69,432,0.381505034932322,0.11348684210526316,2.7797229290008545,True,2
4a8h__1__1.A_3.A__1.C,c103,0.47570987509002016,0.21597633136094674,0.30102860478987886,0.2944727952190591,0.5943112361935297,0.5578859285555714,73,338,0.4757098750900202,0.12478632478632479,2.9721851348876953,True,2
4dve__1__1.A__1.D,c2689,0.3825929750289629,0.18181818181818182,0.3292208583802437,0.3378452207509316,0.46470631479266344,0.473039902392581,64,352,0.38259297502896294,0.11764705882352941,2.8729817867279053,True,2
4al9__2__1.F__1.I_1.X_1.Y,c225,0.2252868421764391,0.12753623188405797,0.2154474752300839,0.2130345754353761,0.4510050366300366,0.3118217424793764,44,345,0.22528684217643913,0.061711079943899017,2.4335520267486572,True,2
4al9__2__1.H__1.CA_1.J,c225,0.1990329170195364,0.12753623188405797,0.20156510156510157,0.21588889668670608,0.41098824786324784,0.28610852261587305,44,345,0.1990329170195364,0.057971014492753624,2.4386959075927734,True,2
4am8__1__1.A__1.H_1.I,c103,0.31512423942522655,0.1725,0.22269725319281955,0.21871674849638847,0.44882979782719945,0.5123151253508396,69,400,0.31512423942522655,0.09583333333333334,2.856268882751465,True,2
4am8__1__1.B__1.M_1.N,c103,0.30194594574567185,0.17,0.2169598810444775,0.21388872006499687,0.43469947762536054,0.5156766284397865,68,400,0.3019459457456718,0.11805555555555555,2.8401241302490234,True,2
4am8__1__1.C__1.Q_1.R,c103,0.2985340391199396,0.1725,0.21697210857415689,0.22698233714599678,0.41815425609340745,0.4947545024420023,69,400,0.29853403911993964,0.1002906976744186,2.828314781188965,True,2
4am8__2__1.E__1.X_1.Y,c103,0.2987022120110954,0.17,0.21430325180177953,0.22238016252431353,0.42273423231210827,0.5028823564349881,68,400,0.2987022120110954,0.09659090909090909,2.802025079727173,True,2
4am8__2__1.D__1.T_1.U,c103,0.29737619717613983,0.17,0.21362681436210848,0.24159630879659416,0.42669887480709545,0.5064165181526293,68,400,0.29737619717613983,0.11805555555555555,2.840258836746216,True,2
4am8__2__1.F__1.AA_1.BA_1.V,c103,0.2881270219462468,0.1675,0.20821463685523145,0.2161062187555603,0.4149179690060865,0.512005209296876,67,400,0.28812702194624684,0.11019736842105263,2.8180911540985107,True,2
4b11__2__1.B__1.J,c118,0.21978125546697883,0.11042183622828784,0.19863937140156096,0.19755782332956007,0.3847190807422725,0.34333037342645806,89,806,0.21978125546697883,0.06524926686217009,2.7045540809631348,True,2
4b14__2__1.B__1.J,c118,0.242296403725305,0.123342175066313,0.21798116072521567,0.20416189884091515,0.39776673178392213,0.3365394371383626,93,754,0.24229640372530498,0.07288401253918496,2.684065103530884,True,2
4b14__3__1.C__1.P,c118,0.249038751188012,0.123342175066313,0.2408217301009445,0.23884223975781382,0.40429916105581715,0.3373218937638212,93,754,0.249038751188012,0.06971514242878561,2.643000602722168,True,2
4b14__1__1.A__1.E,c118,0.23230198505356411,0.129973474801061,0.20756610113553212,0.22638336061304393,0.40394913412634054,0.3292583134443655,98,754,0.23230198505356411,0.07858861267040898,2.6591734886169434,True,2
4b11__3__1.C__1.O,c118,0.1952942446735019,0.10794044665012408,0.18754916251161236,0.18656558454720326,0.3700802429045962,0.3327408333884528,87,806,0.19529424467350187,0.06682027649769585,2.6742849349975586,True,2
4cae__3__1.C__1.R,c118,0.2121146259034017,0.10625,0.19825342484895658,0.19590867688409264,0.34042060003209496,0.3672952742638807,102,960,0.2121146259034017,0.07555555555555556,2.543877363204956,True,2
4cae__1__1.A__1.G,c118,0.2351521984138926,0.10752688172043011,0.2146971396022226,0.2122251600164536,0.3806665706927193,0.3510680872815068,100,930,0.2351521984138926,0.08547008547008547,2.5521624088287354,True,2
4ctn__1__1.A__1.C_1.D,c33,0.35138290191740473,0.11625615763546798,0.29192513047387453,0.26686604194518265,0.4989258842614054,0.49335773260451665,118,1015,0.3513829019174047,0.07677293428757319,2.8425891399383545,True,2
4ctm__1__2.A__2.B,c33,0.4041760795815879,0.15196078431372548,0.36715547354011463,0.3576953839640321,0.5102732511145142,0.49380176945477,62,408,0.40417607958158797,0.08895265423242468,2.7390856742858887,True,2
4d6p__1__1.A__1.C_1.E,c124,0.497299978503253,0.130568356374808,0.27547117354942185,0.2021402605692007,0.6744824811645089,0.536080642470676,85,651,0.497299978503253,0.07410636442894507,3.149876117706299,True,2
5aju__1__1.A_2.A__1.B,c2020,0.42619505462163887,0.14935064935064934,0.29654649079658213,0.305316246442808,0.4750236088697627,0.5435839345839345,46,308,0.42619505462163887,0.0888030888030888,2.7313191890716553,True,2
4cto__1__1.A__1.B,c33,0.3759186361388772,0.12375,0.2913406819078491,0.30113723866234016,0.5072820559933429,0.4798742438404584,99,800,0.37591863613887727,0.088,2.662733554840088,True,2
4ctn__1__2.A__2.C_2.D,c33,0.34487245618097534,0.11625615763546798,0.29192513047387453,0.26421196211740594,0.4985586618904151,0.44645941860908306,118,1015,0.3448724561809753,0.08657373440939105,2.8524270057678223,True,2
5aju__1__1.A_2.A__2.B,c2020,0.434195900373994,0.14935064935064934,0.2952336731794167,0.25030671832590307,0.4987632239555315,0.5820865800865801,46,308,0.4341959003739939,0.0782312925170068,2.6930289268493652,True,2
4cto__1__2.A__2.B,c33,0.37515985511355826,0.12375,0.29505395846426286,0.28652541768876777,0.5023905071315018,0.5083763034440125,99,800,0.3751598551135583,0.09428571428571429,2.670151710510254,True,2
4d6p__2__1.B__1.G_1.H,c124,0.5150300401012603,0.13517665130568357,0.25113365701788254,0.18212250175595196,0.6327050381773883,0.5989342777071208,88,651,0.514717488581779,0.08110599078341015,2.929898262023926,True,2
4ctm__1__1.A__1.B,c33,0.41055223158639753,0.15196078431372548,0.3744745301950347,0.39433443583089567,0.507851854748481,0.4267614555016516,62,408,0.41055223158639753,0.08895265423242468,2.786447286605835,True,2
5ajp__1__1.A_1.B__1.C_1.E,c186,0.37617275730057076,0.11764705882352941,0.2784523624017359,0.23777352532412058,0.5261352850852852,0.5553539550623785,100,850,0.37617275730057076,0.07407407407407407,2.4387903213500977,True,2
5bnr__1__1.A__1.B,c161,0.2770759507212829,0.13117283950617284,0.2445932178399853,0.2369294323793895,0.3947600182779883,0.40778195537904105,85,648,0.2770759507212829,0.06682389937106918,3.0285732746124268,True,2
5bqs__1__1.A_1.B__1.F,c161,0.2649900356380892,0.12202380952380952,0.23076707001157248,0.22502968337777393,0.40271423499279085,0.4286824614345254,82,672,0.26499003563808915,0.06570512820512821,2.9019157886505127,True,2
5cbs__1__1.A__1.E_1.H,c7,0.4012655041124335,0.16052631578947368,0.3369992676291209,0.33711078174507214,0.5450554192969054,0.45971617428701306,61,380,0.4012655041124336,0.07830551989730423,2.842888355255127,True,2
5cbs__1__1.C__1.V,c7,0.4677440223125565,0.15789473684210525,0.34298935956830695,0.3336608348213216,0.5997128237259817,0.5241211238308762,60,380,0.4677440223125565,0.07702182284980745,2.853040933609009,True,2
5bxv__1__1.A__1.E,c326,0.6628754057480403,0.11471861471861472,0.3136306216494896,0.23110504419614614,0.7276100956656513,0.6120479157220048,53,462,0.6628754057480403,0.055381400208986416,2.4638655185699463,True,2
5c79__1__1.A__1.C,c6049,0.15381743864781489,0.07541478129713423,0.1128122646584185,0.09754140182531305,0.3561485325374214,0.3550803615100081,50,663,0.15381743864781489,0.045787545787545784,2.8806657791137695,True,2
5cbs__2__1.B__1.M_1.P,c7,0.39730155004855966,0.17174515235457063,0.34327295982644024,0.3677524681112961,0.5602146825482738,0.43999040610240825,62,361,0.3973015500485596,0.08587257617728532,2.924830436706543,True,2
5bxv__2__1.C__1.F,c326,0.6807715691834323,0.11688311688311688,0.3108079677524122,0.3034870230798428,0.7960458522958522,0.586592317725734,54,462,0.6804777302361037,0.06293706293706294,2.5920209884643555,True,2
5c79__2__1.B__1.E,c6049,0.25336945175879616,0.07834757834757834,0.150206191115282,0.1258236865217761,0.46715328488161295,0.38663399382038804,55,702,0.2533694517587962,0.04862953138815208,3.0975594520568848,True,2
5a6z__1__1.A_1.B__1.E_1.I_1.J,c266,0.16019313086026266,0.08055555555555556,0.13695459819023037,0.14341794620171075,0.583257252007252,0.2709074374536754,58,720,0.16019313086026263,0.03790849673202614,3.041858196258545,True,2
5ciy__1__1.A__1.D,c272,0.5403153641866107,0.12903225806451613,0.3093717786836219,0.29363684929008954,0.63152895616636,0.6144428734463564,104,806,0.5403082526203595,0.08163265306122448,2.9426305294036865,True,2
5a6z__1__1.A_1.B__1.F_1.L_1.M,c266,0.16480428532963054,0.09375,0.18346867467237837,0.18996911840555392,0.5626952976217682,0.17613708382754942,54,576,0.16480428532963054,0.039473684210526314,2.8040952682495117,True,2
5d21__1__1.D__1.K_1.L,c225,0.3404777750689548,0.17777777777777778,0.28682359307359306,0.2958014046681343,0.41733867983867984,0.5504706894412776,48,270,0.3404777750689549,0.09195402298850575,2.623270273208618,True,2
5d21__1__1.B__1.G_1.H,c225,0.30843620676610345,0.1814814814814815,0.2726754726754727,0.2711625532708281,0.4062638441805108,0.48359149762893067,49,270,0.3084362067661034,0.09386973180076628,2.5915744304656982,True,2
5d21__1__1.A__1.E_1.F,c225,0.3402544795340299,0.17777777777777778,0.2836489898989899,0.296152477593202,0.4074655282988616,0.5472928977340741,48,270,0.3402544795340299,0.08333333333333333,2.6076345443725586,True,2
5d21__1__1.C__1.I_1.J,c225,0.34586576645556577,0.18518518518518517,0.2808272468272468,0.29276484739527175,0.4155877044765934,0.5064287774515047,50,270,0.34586576645556577,0.08680555555555555,2.6395561695098877,True,2
5b2e__1__1.B_1.C__1.K_1.L_1.M,c1299,0.3002136764803171,0.1466346153846154,0.28357077414724097,0.28577502071110733,0.39914065635966894,0.41712840785757455,61,416,0.3002136764803171,0.09775641025641026,2.500555992126465,True,2
5b2e__1__1.A_1.B__1.H_1.I_1.J,c1299,0.33439108276413804,0.1466346153846154,0.26374859369977505,0.2671787793430947,0.4674389289438632,0.43705461553205904,61,416,0.334391082764138,0.09298780487804878,2.4541571140289307,True,2
5b2e__1__1.A_1.C__1.D_1.E_1.G,c1299,0.30666215532217084,0.14182692307692307,0.31309976826597197,0.2738519155146719,0.4615057643039938,0.4849025511525511,59,416,0.3066621553221709,0.09703947368421052,2.5060102939605713,True,2
6bem__1__1.D__1.F_1.I_1.M,c31,0.4181658245281989,0.109717868338558,0.23957221760177425,0.2365198838584778,0.6731827731092437,0.40887972844503867,70,638,0.4181658245281989,0.06352087114337568,2.61723256111145,True,2
6bel__1__1.D__1.F_1.G_1.K,c31,0.3992049519271795,0.10794602698650675,0.22158343665168379,0.22551756705514442,0.6647521456998581,0.34843579009621795,72,667,0.39920495192717953,0.06533575317604355,2.5671348571777344,True,2
6btf__1__1.A__1.G_1.H_1.I,c31,0.36199407195974415,0.10869565217391304,0.18491486136491503,0.177406104126119,0.5682851473922903,0.4608656312952532,70,644,0.3619940719597441,0.05952380952380952,2.39882493019104,True,2
6bt4__1__1.A__1.B,c1881,0.2913221515300344,0.10147058823529412,0.30851650480806486,0.29608164622539423,0.5805453257583074,0.3225154673199349,69,680,0.2913221515300344,0.05968858131487889,2.7987630367279053,True,2
