review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0821,Atropine,GABRA1,"可探索精神分裂症、双相障碍、神经纤维瘤病，并用双相障碍作为 child OT 锚点；child OT 最强指向双相障碍（score=0.415, genetic=0.149, clinical=0.643, literature=0.078）。","机制中等：Atropine -> GABRA1（Gamma-aminobutyric acid receptor subunit alpha-1）在神经系统方向可通过离子通道功能验证；child OT 最强指向双相障碍（score=0.415, genetic=0.149, clinical=0.643, literature=0.078）；ConPLEx=0.609/rank55。 主要限制：drug-target rank 偏后；novelty 受原适应症/同类药机制影响。",中高：输入 disease fit=高、TE feasibility=中高；功能实验可直接读出，但成本和安全性通道反筛较重。,GABRA1 过表达或 iPSC-neuron/神经元模型自动膜片钳；必要时加电位、钙流或氯流 readout，按双相障碍模型做剂量-效应和washout验证。,hERG/SCN5A 和相关 GABA/Na/TRP 通道 panel、膜扰动、神经元非特异抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,medium,medium,keep_medium,中优先保留：靶点-病种轴可检验，但药物-靶点或疾病具体性仍需正交验证；ConPLEx rank 偏后；离子通道安全性 panel 必做；novelty 偏弱。
strict895_0822,Selpercatinib,RAF1,"可探索急性髓系白血病，并用急性髓系白血病作为 child OT 锚点；child OT 最强指向急性髓系白血病（score=0.458, genetic=0.000, clinical=0.628, literature=0.552）。","机制中等：Selpercatinib -> RAF1（RAF proto-oncogene serine/threonine-protein kinase）在肿瘤方向可通过激酶生化+细胞通路验证；child OT 最强指向急性髓系白血病（score=0.458, genetic=0.000, clinical=0.628, literature=0.552）；ConPLEx=0.530/rank41。 主要限制：novelty 受原适应症/同类药机制影响。",中高：输入 disease fit=高、TE feasibility=高；重组酶活和细胞 phospho-readout 成熟。,RAF1 重组激酶 IC50/Kd、ATP 竞争和 DSF/SPR；细胞中检测 phospho-substrate、CETSA/NanoBRET 或下游 pERK/pSTAT/pAKT，并在急性髓系白血病模型做 8-10 点剂量反应。,广谱 kinome/同家族 kinase panel、ATP 竞争、关键下游通路旁路抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,medium,medium,keep_medium,中优先保留：靶点-病种轴可检验，但药物-靶点或疾病具体性仍需正交验证；novelty 偏弱。
strict895_0823,Entrectinib,C1S,"仅低优先探索心动过速、心肌病、动脉粥样硬化；child OT 最强指向动脉粥样硬化（score=0.010, genetic=0.000, clinical=0.000, literature=0.082），疾病锚点偏弱。","机制弱：Entrectinib -> C1S（Complement C1s subcomponent）在心血管方向可通过纯化蛋白/酶活或结合验证；child OT 最强指向动脉粥样硬化（score=0.010, genetic=0.000, clinical=0.000, literature=0.082）；ConPLEx=0.205/rank51。 主要限制：child OT 病种证据很弱。",低：输入 disease fit=高、TE feasibility=中高；可从纯化蛋白结合/酶活和细胞 TE 两级验证；病种端证据不足，疾病模型不宜提前扩展。,C1S 纯化蛋白活性或结合 assay（IC50/Kd、DSF/SPR/CETSA）；细胞层面加入目标通路 readout，并在心动过速模型中验证剂量依赖。,同酶/同受体家族选择性、底物竞争、螯合/还原/荧光干扰、细胞通路旁路验证；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,deprioritize,deprioritize,降级：具体 child OT 支持不足或候选病种过泛，首轮不宜占用疾病模型资源；child OT score <0.10。
strict895_0824,Ribociclib Succinate,C1S,"仅低优先探索心动过速、心肌病、动脉粥样硬化；child OT 最强指向动脉粥样硬化（score=0.010, genetic=0.000, clinical=0.000, literature=0.082），疾病锚点偏弱。","机制弱：Ribociclib Succinate -> C1S（Complement C1s subcomponent）在心血管方向可通过纯化蛋白/酶活或结合验证；child OT 最强指向动脉粥样硬化（score=0.010, genetic=0.000, clinical=0.000, literature=0.082）；ConPLEx=0.224/rank81。 主要限制：child OT 病种证据很弱。",低：输入 disease fit=高、TE feasibility=中高；可从纯化蛋白结合/酶活和细胞 TE 两级验证；病种端证据不足，疾病模型不宜提前扩展。,C1S 纯化蛋白活性或结合 assay（IC50/Kd、DSF/SPR/CETSA）；细胞层面加入目标通路 readout，并在心动过速模型中验证剂量依赖。,同酶/同受体家族选择性、底物竞争、螯合/还原/荧光干扰、细胞通路旁路验证；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,deprioritize,deprioritize,降级：具体 child OT 支持不足或候选病种过泛，首轮不宜占用疾病模型资源；child OT score <0.10。
strict895_0825,Fulvestrant,PGR,"可探索子宫内膜癌、乳腺癌，并用子宫内膜癌作为 child OT 锚点；child OT 最强指向子宫内膜癌（score=0.416, genetic=0.000, clinical=0.637, literature=0.937）。","机制中等：Fulvestrant -> PGR（Progesterone receptor）在肿瘤方向可通过核受体/转录 reporter验证；child OT 最强指向子宫内膜癌（score=0.416, genetic=0.000, clinical=0.637, literature=0.937）；ConPLEx=0.526/rank34。 主要限制：novelty 受原适应症/同类药机制影响。",中高：输入 disease fit=高、TE feasibility=中高；reporter、cofactor 和 CETSA 可做，但要排除广谱转录/荧光素酶干扰。,PGR ligand-binding/cofactor recruitment、CETSA/NanoBRET 和响应元件 reporter；同步 qPCR 检测经典下游靶基因，并在子宫内膜癌模型确认方向。,同家族核受体 panel、无响应元件/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制/激活；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,medium,medium,keep_medium,中优先保留：靶点-病种轴可检验，但药物-靶点或疾病具体性仍需正交验证；reporter 需强反筛；novelty 偏弱。
strict895_0826,Cabozantinib S-Malate,FYN,"仅低优先探索白血病、乳腺癌、胃癌；child OT 最强指向乳腺癌（score=0.126, genetic=0.000, clinical=0.190, literature=0.354），疾病锚点偏弱。","机制偏弱：Cabozantinib S-Malate -> FYN（Tyrosine-protein kinase Fyn）在肿瘤方向可通过激酶生化+细胞通路验证；child OT 最强指向乳腺癌（score=0.126, genetic=0.000, clinical=0.190, literature=0.354）；ConPLEx=0.210/rank33。 主要限制：novelty 受原适应症/同类药机制影响。",中低：输入 disease fit=高、TE feasibility=中高；重组酶活和细胞 phospho-readout 成熟。,FYN 重组激酶 IC50/Kd、ATP 竞争和 DSF/SPR；细胞中检测 phospho-substrate、CETSA/NanoBRET 或下游 pERK/pSTAT/pAKT，并在白血病模型做 8-10 点剂量反应。,广谱 kinome/同家族 kinase panel、ATP 竞争、关键下游通路旁路抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,low,review_low,低优先复核：可以做 TE，但疾病锚点、rank 或直接性不足；novelty 偏弱。
strict895_0827,Cabozantinib S-Malate,EPHA2,"仅低优先探索乳腺癌、宫颈癌、原位尿路上皮癌；child OT 最强指向乳腺癌（score=0.147, genetic=0.000, clinical=0.195, literature=0.951），疾病锚点偏弱。","机制偏弱：Cabozantinib S-Malate -> EPHA2（Ephrin type-A receptor 2）在肿瘤方向可通过纯化蛋白/酶活或结合验证；child OT 最强指向乳腺癌（score=0.147, genetic=0.000, clinical=0.195, literature=0.951）；ConPLEx=0.213/rank28。 主要限制：novelty 受原适应症/同类药机制影响。",中低：输入 disease fit=高、TE feasibility=中高；可从纯化蛋白结合/酶活和细胞 TE 两级验证。,EPHA2 受体激酶 IC50/Kd、配体刺激后 p-receptor/pERK/pAKT readout、DSF/SPR 或 CETSA；在乳腺癌模型验证血管生成/增殖表型。,同酶/同受体家族选择性、底物竞争、螯合/还原/荧光干扰、细胞通路旁路验证；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,low,review_low,低优先复核：可以做 TE，但疾病锚点、rank 或直接性不足；novelty 偏弱。
strict895_0828,Cabozantinib S-Malate,HCK,"可探索肺腺癌、B淋巴母细胞白血病/淋巴瘤、黑色素瘤，并用乳腺癌作为 child OT 锚点；child OT 最强指向乳腺癌（score=0.434, genetic=0.000, clinical=0.679, literature=0.687）。","机制中等：Cabozantinib S-Malate -> HCK（Tyrosine-protein kinase HCK）在肿瘤方向可通过激酶生化+细胞通路验证；child OT 最强指向乳腺癌（score=0.434, genetic=0.000, clinical=0.679, literature=0.687）；ConPLEx=0.208/rank34。 主要限制：novelty 受原适应症/同类药机制影响。",中高：输入 disease fit=高、TE feasibility=中高；重组酶活和细胞 phospho-readout 成熟。,HCK 重组激酶 IC50/Kd、ATP 竞争和 DSF/SPR；细胞中检测 phospho-substrate、CETSA/NanoBRET 或下游 pERK/pSTAT/pAKT，并在乳腺癌模型做 8-10 点剂量反应。,广谱 kinome/同家族 kinase panel、ATP 竞争、关键下游通路旁路抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,medium,medium,keep_medium,中优先保留：靶点-病种轴可检验，但药物-靶点或疾病具体性仍需正交验证；novelty 偏弱。
strict895_0829,Larotrectinib Sulfate,SYK,"可探索多发性骨髓瘤、弥漫大B细胞淋巴瘤，并用弥漫大B细胞淋巴瘤作为 child OT 锚点；child OT 最强指向弥漫大B细胞淋巴瘤（score=0.316, genetic=0.000, clinical=0.185, literature=0.814）。","机制中等：Larotrectinib Sulfate -> SYK（Tyrosine-protein kinase SYK）在肿瘤方向可通过激酶生化+细胞通路验证；child OT 最强指向弥漫大B细胞淋巴瘤（score=0.316, genetic=0.000, clinical=0.185, literature=0.814）；ConPLEx=0.435/rank69。 主要限制：drug-target rank 偏后；novelty 受原适应症/同类药机制影响。",中高：输入 disease fit=高、TE feasibility=高；重组酶活和细胞 phospho-readout 成熟。,SYK 重组激酶 IC50/Kd、ATP 竞争和 DSF/SPR；细胞中检测 phospho-substrate、CETSA/NanoBRET 或下游 pERK/pSTAT/pAKT，并在弥漫大B细胞淋巴瘤模型做 8-10 点剂量反应。,广谱 kinome/同家族 kinase panel、ATP 竞争、关键下游通路旁路抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,medium,medium,keep_medium,中优先保留：靶点-病种轴可检验，但药物-靶点或疾病具体性仍需正交验证；ConPLEx rank 偏后；novelty 偏弱。
strict895_0830,Diazepam,GABRB3,"仅作阳性/流程对照：精神分裂症、双相障碍、癫痫；child OT 最强指向癫痫（score=0.710, genetic=0.669, clinical=0.995, literature=0.252）。","对照机制明确：Diazepam -> GABRB3（Gamma-aminobutyric acid receptor subunit beta-3）在精神心理方向可通过离子通道功能验证；child OT 最强指向癫痫（score=0.710, genetic=0.669, clinical=0.995, literature=0.252）；ConPLEx=0.294/rank38。 主要限制：novelty 受原适应症/同类药机制影响。",对照可行：输入 disease fit=高、TE feasibility=中；功能实验可直接读出，但成本和安全性通道反筛较重。,GABRB3 过表达或 iPSC-neuron/神经元模型自动膜片钳；必要时加电位、钙流或氯流 readout，按癫痫模型做剂量-效应和washout验证。,hERG/SCN5A 和相关 GABA/Na/TRP 通道 panel、膜扰动、神经元非特异抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,control,control,control_only,仅作阳性/流程对照：可用于验证 assay 与审计流程，不计入新发现优先级；child OT score >=0.55；离子通道安全性 panel 必做。
strict895_0831,Fludarabine Phosphate,PNP,"仅低优先探索胰腺导管腺癌、多发性骨髓瘤、胰腺癌；child OT 最强指向急性髓系白血病（score=0.024, genetic=0.000, clinical=0.000, literature=0.195），疾病锚点偏弱。","机制偏弱：Fludarabine Phosphate -> PNP（Purine nucleoside phosphorylase）在肿瘤方向可通过纯化蛋白/酶活或结合验证；child OT 最强指向急性髓系白血病（score=0.024, genetic=0.000, clinical=0.000, literature=0.195）；ConPLEx=0.569/rank11。 主要限制：child OT 病种证据很弱；novelty 受原适应症/同类药机制影响。",中低：输入 disease fit=高、TE feasibility=高；可从纯化蛋白结合/酶活和细胞 TE 两级验证；病种端证据不足，疾病模型不宜提前扩展。,PNP 纯化蛋白活性或结合 assay（IC50/Kd、DSF/SPR/CETSA）；细胞层面加入目标通路 readout，并在胰腺导管腺癌模型中验证剂量依赖。,同酶/同受体家族选择性、底物竞争、螯合/还原/荧光干扰、细胞通路旁路验证；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,low,review_low,低优先复核：可以做 TE，但疾病锚点、rank 或直接性不足；child OT score <0.10；novelty 偏弱。
strict895_0832,Dasatinib,KIT,"可探索乳腺腺癌、黑色素瘤、乳腺癌，并用黑色素瘤作为 child OT 锚点；child OT 最强指向黑色素瘤（score=0.477, genetic=0.000, clinical=0.611, literature=0.979）。","机制中等：Dasatinib -> KIT（Mast/stem cell growth factor receptor Kit）在肿瘤方向可通过激酶生化+细胞通路验证；child OT 最强指向黑色素瘤（score=0.477, genetic=0.000, clinical=0.611, literature=0.979）；ConPLEx=0.380/rank35。 主要限制：novelty 受原适应症/同类药机制影响。",中高：输入 disease fit=高、TE feasibility=高；重组酶活和细胞 phospho-readout 成熟。,KIT 重组激酶 IC50/Kd、ATP 竞争和 DSF/SPR；细胞中检测 phospho-substrate、CETSA/NanoBRET 或下游 pERK/pSTAT/pAKT，并在黑色素瘤模型做 8-10 点剂量反应。,广谱 kinome/同家族 kinase panel、ATP 竞争、关键下游通路旁路抑制；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,medium,medium,keep_medium,中优先保留：靶点-病种轴可检验，但药物-靶点或疾病具体性仍需正交验证；novelty 偏弱。
strict895_0833,Capmatinib Hydrochloride,GART,"仅低优先探索黑色素瘤；child OT 最强指向黑色素瘤（score=0.089, genetic=0.000, clinical=0.144, literature=0.063），疾病锚点偏弱。","机制偏弱：Capmatinib Hydrochloride -> GART（Trifunctional purine biosynthetic protein adenosine-3）在肿瘤方向可通过纯化蛋白/酶活或结合验证；child OT 最强指向黑色素瘤（score=0.089, genetic=0.000, clinical=0.144, literature=0.063）；ConPLEx=0.224/rank38。 主要限制：child OT 病种证据很弱；novelty 受原适应症/同类药机制影响。",中低：输入 disease fit=高、TE feasibility=中高；可从纯化蛋白结合/酶活和细胞 TE 两级验证；病种端证据不足，疾病模型不宜提前扩展。,GART 纯化蛋白活性或结合 assay（IC50/Kd、DSF/SPR/CETSA）；细胞层面加入目标通路 readout，并在黑色素瘤模型中验证剂量依赖。,同酶/同受体家族选择性、底物竞争、螯合/还原/荧光干扰、细胞通路旁路验证；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,low,review_low,低优先复核：可以做 TE，但疾病锚点、rank 或直接性不足；child OT score <0.10；novelty 偏弱。
strict895_0834,Cabozantinib S-Malate,FLT1,"仅低优先探索结肠癌、肾小球内皮损伤/蛋白尿性CKD、肿瘤血管生成；child OT 最强指向慢性肾病（score=0.038, genetic=0.000, clinical=0.000, literature=0.312），疾病锚点偏弱。","机制偏弱：Cabozantinib S-Malate -> FLT1（Vascular endothelial growth factor receptor 1）在肿瘤方向可通过纯化蛋白/酶活或结合验证；child OT 最强指向慢性肾病（score=0.038, genetic=0.000, clinical=0.000, literature=0.312）；ConPLEx=0.587/rank7。 主要限制：child OT 病种证据很弱；novelty 受原适应症/同类药机制影响。",中低：输入 disease fit=高、TE feasibility=高；可从纯化蛋白结合/酶活和细胞 TE 两级验证；病种端证据不足，疾病模型不宜提前扩展。,FLT1 受体激酶 IC50/Kd、配体刺激后 p-receptor/pERK/pAKT readout、DSF/SPR 或 CETSA；在结肠癌模型验证血管生成/增殖表型。,同酶/同受体家族选择性、底物竞争、螯合/还原/荧光干扰、细胞通路旁路验证；细胞毒性、聚集体/PAINS、药物原批准主靶点和同类药机制反筛。,high,low,review_low,低优先复核：可以做 TE，但疾病锚点、rank 或直接性不足；child OT score <0.10；novelty 偏弱。
