review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0191,Selpercatinib,EZH2,DLBCL、乳腺癌或上皮内瘤变中的 EZH2-H3K27me3 依赖模型,EZH2-PRC2 通过 H3K27me3 控制肿瘤表观遗传状态，机制明确但同方向肿瘤 novelty 风险高。,中：target engagement 可测，但主要价值是阳性/安全性/同方向对照，不适合作新用优先级。,PRC2/EZH2 甲基转移酶 assay，细胞内检测 H3K27me3 下降和 EZH2 依赖转录响应。,同家族酶 panel、底物/辅因子干扰、聚集体或氧化还原伪阳性、细胞毒性和通用荧光干扰反筛。,high,control_only,control_only,"EZH2 肿瘤方向机制成立但与抗肿瘤药同方向，优先作为 epigenetic/oncology 对照而非新用主线。 评分：ConPLEx=0.624, rank=4, OT=0.80, TxGNN=0.73, CREEDS=18；同方向风险；本地共现未报告。"
strict895_0192,Difluprednate,TP53,银屑病或角质形成细胞应激/凋亡模型；仅作 p53 通路假说,TP53 更适合解释应激/凋亡通路，不是常规可直接药物化靶点；reporter 阳性不能单独证明 engagement。,中低：可做 reporter/通路 readout，但直接 engagement 和特异归因弱，必须加正交验证。,TP53 reporter assay 与内源靶基因 qPCR/Western 并行；可加 CETSA/thermal shift 或 ligand-binding 作为正交 engagement。,luciferase/荧光干扰、广谱转录抑制、相关核受体或 HIF/TP53 reporter panel、细胞毒性反筛。,high,P3_low_review,review_low,"TP53 更像应激/转录通路读数，直接小分子 engagement 难，外用激素类效应混杂。 评分：ConPLEx=0.534, rank=1, OT=0.77, TxGNN=0.97, CREEDS=1；同家族风险；本地共现未报告。"
strict895_0193,Dasabuvir Sodium,EZH2,DLBCL、乳腺癌或上皮内瘤变中的 EZH2-H3K27me3 依赖模型,EZH2-PRC2 通过 H3K27me3 控制肿瘤表观遗传状态，机制明确但同方向肿瘤 novelty 风险高。,中：可建立靶点 readout，但预测证据和选择性风险需要正交实验确认。,PRC2/EZH2 甲基转移酶 assay，细胞内检测 H3K27me3 下降和 EZH2 依赖转录响应。,同家族酶 panel、底物/辅因子干扰、聚集体或氧化还原伪阳性、细胞毒性和通用荧光干扰反筛。,medium,P2_medium,keep_medium,"抗病毒药到 EZH2 肿瘤表观遗传方向有 assay 可行性和 CREEDS 支持，但 ConPLEx 较低。 评分：ConPLEx=0.219, rank=11, OT=0.80, TxGNN=0.76, CREEDS=18；文献未审计。"
strict895_0194,Ulipristal Acetate,FTO,缺血性脑卒中后血管重塑、心肌肥厚或心血管代谢应激 m6A 模型,FTO m6A 去甲基化可连接心血管代谢应激和缺血后重塑，机制可检验但疾病方向需收窄。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,FTO m6A 去甲基化酶学 assay（LC-MS 或荧光底物），细胞内测 m6A 与靶转录本变化。,同家族酶 panel、底物/辅因子干扰、聚集体或氧化还原伪阳性、细胞毒性和通用荧光干扰反筛。,medium,P2_medium,keep_medium,"FTO-m6A 与缺血/心血管代谢应激有合理连接，酶学 assay 可做；疾病端需从宽泛心血管收窄。 评分：ConPLEx=0.384, rank=12, OT=0.63, TxGNN=0.91, CREEDS=2；文献未审计。"
strict895_0195,Cobicistat,CCND1,乳腺癌、结直肠癌或白血病中的 CCND1 高表达增殖模型；偏下游标志物,CCND1 是细胞周期下游节点而非理想直接结合靶点，任何表型都需警惕增殖抑制或毒性解释。,低：现有靶点或疾病证据不足，即使 assay 可做也难以支持优先验证。,不建议作为单一直接 target assay；若保留，仅检测 CCND1 蛋白/转录、CDK4/6-RB 轴和细胞周期分布的剂量关系。,CDK4/6-RB 轴、全局细胞周期阻滞、DNA 损伤、细胞毒性和转录抑制反筛；避免把下游变化当直接结合。,high,P4_deprioritize,deprioritize,"CCND1 非理想直接靶点且 rank=99，表型很可能来自细胞周期/毒性而非特异 engagement。 评分：ConPLEx=0.330, rank=99, OT=0.86, TxGNN=0.91, CREEDS=24；文献未审计。"
strict895_0196,Palbociclib,PTPN11,心肌肥厚/动脉粥样硬化或 RAS-MAPK 依赖肿瘤中的 SHP2/PTPN11 模型,PTPN11/SHP2 连接 RAS-MAPK、炎症和肥厚信号，疾病机制强且可做直接磷酸酶/细胞 readout。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,重组 SHP2/PTPN11 磷酸酶或变构活性测定，细胞内检测 pERK/pSHP2，并用 PTPN11 knockdown/rescue 验证。,PTPN6/PTPN1 等磷酸酶、还原/氧化敏感假阳性、聚集体、pERK 非特异通路和细胞毒性反筛。,medium,P2_medium,keep_medium,"SHP2/PTPN11 对心肌肥厚和动脉粥样硬化有机制价值，assay 成熟；同家族预测泄漏需控制。 评分：ConPLEx=0.479, rank=38, OT=0.91, TxGNN=0.91, CREEDS=3；同家族风险；本地共现未报告。"
strict895_0197,Diroximel Fumarate,SCN4A,肌强直、周期性麻痹或肌肉兴奋性异常模型；不建议泛化为代谢病主线,SCN4A 主要决定骨骼肌兴奋性，肌病方向合理；代谢病方向证据链较弱。,低：现有靶点或疾病证据不足，即使 assay 可做也难以支持优先验证。,自动膜片钳/手工膜片钳测 SCN4A 电流，辅以钙流或膜电位 readout；使用过表达与空载体细胞做 IC50 和 washout。,hERG/KCNH2、SCN5A、Cav1.2、KCNQ/Kv/TRP/配体门控同类通道 panel，膜扰动和细胞毒性反筛。,high,P4_deprioritize,deprioritize,"SCN4A 主要支持肌肉兴奋性，泛化到糖尿病/肥胖证据不足且 ConPLEx 低。 评分：ConPLEx=0.250, rank=19, OT=0.86, TxGNN=0.90, CREEDS=3；文献未审计。"
strict895_0198,Selinexor,KDR,VEGFR2 依赖肝癌、小细胞肺癌或肿瘤血管生成模型,KDR/VEGFR2 是血管生成和内皮功能核心受体，肿瘤和肾血管病机制明确但同家族 kinase 风险高。,中：target engagement 可测，但主要价值是阳性/安全性/同方向对照，不适合作新用优先级。,重组 KDR 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-KDR 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,high,control_only,control_only,"KDR/VEGFR2 是同方向肿瘤血管生成经典轴，适合阳性对照或选择性反筛。 评分：ConPLEx=0.328, rank=1, OT=0.85, TxGNN=0.81, CREEDS=6；同方向风险；本地共现未报告。"
strict895_0199,Rilpivirine Hydrochloride,SRC,乳腺癌、肺癌或白血病中的 SRC 依赖迁移/增殖模型,SRC 参与肿瘤迁移、增殖和耐药，机制可测但泛 Src-family 抑制容易造成非特异表型。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,重组 SRC 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-SRC 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,medium,P2_medium,keep_medium,"SRC 肿瘤机制和 kinase assay 均成熟，但疾病候选过宽且缺少 CREEDS 签名。 评分：ConPLEx=0.370, rank=35, OT=0.84, TxGNN=0.75, CREEDS=0；文献未审计。"
strict895_0200,Fedratinib Hydrochloride,KIT,KIT 阳性 GIST、AML、肥大细胞肿瘤或 KIT 高表达实体瘤模型,KIT 对 GIST/AML/肥大细胞和皮肤炎症有明确生物学连接，选择性与同方向已知机制是主要风险。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,重组 KIT 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-KIT 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,high,P3_low_review,review_low,"KIT 肿瘤相关性强，但 Fedratinib 属 kinase 药且同家族泄漏风险高，novelty 和选择性不足。 评分：ConPLEx=0.401, rank=5, OT=0.89, TxGNN=0.54, CREEDS=24；同家族风险；文献未审计。"
strict895_0201,Netupitant,ANO1,动脉粥样硬化、血管平滑肌收缩和血管重塑模型,ANO1/TMEM16A 影响氯通道、电兴奋性和血管平滑肌收缩，可连接动脉粥样硬化和血管重塑。,中高：电生理 readout 直接但成本较高，必须同步安全性通道和膜扰动反筛。,自动膜片钳/手工膜片钳测 ANO1 电流，辅以钙流或膜电位 readout；使用过表达与空载体细胞做 IC50 和 washout。,hERG/KCNH2、SCN5A、Cav1.2、KCNQ/Kv/TRP/配体门控同类通道 panel，膜扰动和细胞毒性反筛。,medium,P2_medium,keep_medium,"ANO1 可连接血管平滑肌/动脉粥样硬化，电生理可测；证据量较少。 评分：ConPLEx=0.340, rank=14, OT=0.63, TxGNN=0.89, CREEDS=1；文献未审计。"
strict895_0202,Ribociclib Succinate,EPAS1,缺氧/HIF2A 驱动肺癌、白血病或肾癌样转录模型,EPAS1/HIF2A 是缺氧转录因子，疾病机制明确但直接 target engagement 难，reporter 易受广谱转录影响。,中：target engagement 可测，但主要价值是阳性/安全性/同方向对照，不适合作新用优先级。,EPAS1 reporter assay 与内源靶基因 qPCR/Western 并行；可加 CETSA/thermal shift 或 ligand-binding 作为正交 engagement。,luciferase/荧光干扰、广谱转录抑制、相关核受体或 HIF/TP53 reporter panel、细胞毒性反筛。,high,control_only,control_only,"EPAS1/HIF2A 肿瘤方向属于同适应症大类且 reporter 伪阳性风险高，适合作转录 reporter 对照。 评分：ConPLEx=0.335, rank=32, OT=0.79, TxGNN=0.96, CREEDS=6；同方向风险；文献未审计。"
strict895_0203,Acyclovir,AKT2,乳腺癌或结直肠癌中的 PI3K-AKT2 增殖/代谢模型,AKT2 是 PI3K-AKT 代谢/增殖轴节点，肿瘤机制强但细胞活性和上游通路混杂严重。,低：现有靶点或疾病证据不足，即使 assay 可做也难以支持优先验证。,重组 AKT2 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-AKT2 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,high,P4_deprioritize,deprioritize,"Acyclovir-AKT2 主要靠低 ConPLEx 预测，AKT 表型易由增殖/毒性解释。 评分：ConPLEx=0.203, rank=20, OT=0.80, TxGNN=0.96, CREEDS=2；文献未审计。"
strict895_0204,Lubiprostone,DNMT3A,炎症性肠病/自身免疫髓系细胞甲基化模型，或 DNMT3A 异常 AML/结直肠癌模型,DNMT3A 甲基转移活性可连接免疫细胞命运和肿瘤表观遗传，具备直接酶学与细胞甲基化 readout。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,DNMT3A 甲基转移酶 assay，细胞内检测 DNA 甲基化标志和 DNMT3A 依赖转录改变。,同家族酶 panel、底物/辅因子干扰、聚集体或氧化还原伪阳性、细胞毒性和通用荧光干扰反筛。,medium,P1_high,keep_high,"DNMT3A 免疫/炎症方向有明确表观遗传 assay，Lubiprostone 转向免疫是较干净的新用假说。 评分：ConPLEx=0.511, rank=3, OT=0.90, TxGNN=0.56, CREEDS=0；本地共现未报告。"
strict895_0205,Daclatasvir Dihydrochloride,CCND1,乳腺癌、结直肠癌或白血病中的 CCND1 高表达增殖模型；偏下游标志物,CCND1 是细胞周期下游节点而非理想直接结合靶点，任何表型都需警惕增殖抑制或毒性解释。,低：现有靶点或疾病证据不足，即使 assay 可做也难以支持优先验证。,不建议作为单一直接 target assay；若保留，仅检测 CCND1 蛋白/转录、CDK4/6-RB 轴和细胞周期分布的剂量关系。,CDK4/6-RB 轴、全局细胞周期阻滞、DNA 损伤、细胞毒性和转录抑制反筛；避免把下游变化当直接结合。,high,P4_deprioritize,deprioritize,"CCND1 为下游细胞周期标志物，rank 偏后，Daclatasvir 表型难以归因于直接 CCND1。 评分：ConPLEx=0.357, rank=72, OT=0.86, TxGNN=0.78, CREEDS=24；文献未审计。"
strict895_0206,Etravirine,LYN,大颗粒淋巴细胞白血病、T 细胞白血病或 Src-family 依赖肿瘤模型,LYN 是 Src-family kinase，支持白血病和免疫肿瘤信号假说；需排除泛 Src 抑制。,中：可建立靶点 readout，但预测证据和选择性风险需要正交实验确认。,重组 LYN 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-LYN 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,medium,P2_medium,keep_medium,"LYN 对白血病/免疫肿瘤信号相关，CREEDS 较多；需用 Src-family panel 排选择性。 评分：ConPLEx=0.290, rank=10, OT=0.77, TxGNN=0.79, CREEDS=15；文献未审计。"
strict895_0207,Risdiplam,CCND1,乳腺癌、结直肠癌或白血病中的 CCND1 高表达增殖模型；偏下游标志物,CCND1 是细胞周期下游节点而非理想直接结合靶点，任何表型都需警惕增殖抑制或毒性解释。,低：现有靶点或疾病证据不足，即使 assay 可做也难以支持优先验证。,不建议作为单一直接 target assay；若保留，仅检测 CCND1 蛋白/转录、CDK4/6-RB 轴和细胞周期分布的剂量关系。,CDK4/6-RB 轴、全局细胞周期阻滞、DNA 损伤、细胞毒性和转录抑制反筛；避免把下游变化当直接结合。,high,P4_deprioritize,deprioritize,"Risdiplam-CCND1 缺少可直接 engagement 的靶点读数，肿瘤候选过宽。 评分：ConPLEx=0.280, rank=31, OT=0.86, TxGNN=0.65, CREEDS=24；文献未审计。"
strict895_0208,Obeticholic Acid,NR3C1,心衰/动脉粥样硬化中的糖皮质激素受体炎症-代谢模型,NR3C1/GR 可解释炎症-代谢和心血管副作用，但核受体转录效应广泛，靶点特异性风险高。,中低：可做 reporter/通路 readout，但直接 engagement 和特异归因弱，必须加正交验证。,NR3C1 reporter assay 与内源靶基因 qPCR/Western 并行；可加 CETSA/thermal shift 或 ligand-binding 作为正交 engagement。,luciferase/荧光干扰、广谱转录抑制、相关核受体或 HIF/TP53 reporter panel、细胞毒性反筛。,high,P3_low_review,review_low,"NR3C1 心血管假说容易被广谱糖皮质激素样转录效应和核受体串扰解释。 评分：ConPLEx=0.554, rank=3, OT=0.74, TxGNN=0.97, CREEDS=1；同家族风险；文献未审计。"
strict895_0209,Siponimod,NOX4,动脉粥样硬化、心肌纤维化和氧化应激血管重塑模型,NOX4 产生活性氧并参与血管炎症/心肌纤维化，心血管方向机制较直接。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,NOX4 过表达或内源高表达细胞中测 NADPH 依赖 ROS，结合 NOX4 knockdown/rescue 和正交 ROS 探针。,同家族酶 panel、底物/辅因子干扰、聚集体或氧化还原伪阳性、细胞毒性和通用荧光干扰反筛。,medium,P1_high,keep_high,"NOX4 与动脉粥样硬化/心肌纤维化氧化应激轴匹配，酶/ROS assay 可直接验证。 评分：ConPLEx=0.467, rank=4, OT=0.53, TxGNN=0.96, CREEDS=1；文献未审计。"
strict895_0210,Ulipristal Acetate,ANO1,动脉粥样硬化、血管平滑肌收缩和血管重塑模型,ANO1/TMEM16A 影响氯通道、电兴奋性和血管平滑肌收缩，可连接动脉粥样硬化和血管重塑。,中高：电生理 readout 直接但成本较高，必须同步安全性通道和膜扰动反筛。,自动膜片钳/手工膜片钳测 ANO1 电流，辅以钙流或膜电位 readout；使用过表达与空载体细胞做 IC50 和 washout。,hERG/KCNH2、SCN5A、Cav1.2、KCNQ/Kv/TRP/配体门控同类通道 panel，膜扰动和细胞毒性反筛。,medium,P2_medium,keep_medium,"ANO1-动脉粥样硬化方向可测但证据少，Ulipristal 的膜/激素效应需反筛。 评分：ConPLEx=0.328, rank=24, OT=0.63, TxGNN=0.91, CREEDS=1；文献未审计。"
strict895_0211,Acyclovir,TYK2,JAK-STAT 依赖鼻咽癌、前列腺癌或血液肿瘤模型,TYK2-JAK/STAT 可参与炎症和肿瘤免疫信号，机制可测但肿瘤适应症需具体化。,中：可建立靶点 readout，但预测证据和选择性风险需要正交实验确认。,重组 TYK2 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-TYK2 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,high,P3_low_review,review_low,"TYK2 肿瘤假说可做 kinase/JAK-STAT readout，但 Acyclovir 低 ConPLEx 预测较弱。 评分：ConPLEx=0.212, rank=5, OT=0.73, TxGNN=0.96, CREEDS=3；本地共现未报告。"
strict895_0212,Obeticholic Acid,FTO,缺血性脑卒中后血管重塑、心肌肥厚或心血管代谢应激 m6A 模型,FTO m6A 去甲基化可连接心血管代谢应激和缺血后重塑，机制可检验但疾病方向需收窄。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,FTO m6A 去甲基化酶学 assay（LC-MS 或荧光底物），细胞内测 m6A 与靶转录本变化。,同家族酶 panel、底物/辅因子干扰、聚集体或氧化还原伪阳性、细胞毒性和通用荧光干扰反筛。,high,P3_low_review,review_low,"FTO 心血管方向可测，但 Obeticholic Acid rank 很后且核受体母药效应混杂。 评分：ConPLEx=0.369, rank=44, OT=0.63, TxGNN=0.97, CREEDS=2；文献未审计。"
strict895_0213,Rilpivirine Hydrochloride,YES1,YES1/Src-family 依赖实体瘤迁移、侵袭或耐药模型,YES1 是 Src-family kinase，肿瘤迁移/耐药机制可检验；需与 SRC/LYN 等家族成员拆分。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,重组 YES1 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-YES1 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,medium,P2_medium,keep_medium,"YES1/Src-family 肿瘤机制可验证，抗病毒药转向肿瘤有一定 novelty；缺少 CREEDS 支持。 评分：ConPLEx=0.404, rank=15, OT=0.76, TxGNN=0.75, CREEDS=0；文献未审计。"
strict895_0214,Etonogestrel,BRAF,黑色素瘤/皮肤炎症或角化异常中的 BRAF-MAPK 模型,BRAF-MAPK 对黑色素瘤和角质形成细胞炎症/增殖有机制基础，需证明不是激素或广谱增殖效应。,高：可用重组蛋白或过表达细胞建立直接剂量反应，并用细胞靶点 readout 交叉确认。,重组 BRAF 酶学/ADP-Glo 或磷酸化底物 assay 测 IC50，细胞中检测 p-BRAF 或下游 pERK/pAKT/pSTAT readout。,近缘 kinase/受体 panel、ATP 竞争、下游通路非特异激活、细胞毒性和母药已知主靶点反筛。,medium,P2_medium,keep_medium,"BRAF 皮肤/黑色素瘤或炎症角化模型有机制基础，需避免把激素/孕激素表型误作 BRAF engagement。 评分：ConPLEx=0.497, rank=29, OT=0.92, TxGNN=0.67, CREEDS=0；本地共现未报告。"
