review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0731,Palbociclib,MAP2K1,前列腺癌；多发性骨髓瘤；少突胶质细胞瘤；肝细胞癌,预测 Palbociclib 作用于 MAP2K1，疾病锚点为前列腺癌；多发性骨髓瘤；少突胶质细胞瘤；肝细胞癌。child OT 状态=child_ot_match，最佳 child disease=肝细胞癌，总分0.316（遗传0.000/临床0.182/文献0.784）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.501、药内rank=24。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,MAP2K1 肿瘤轴清楚但 Palbociclib 为同治疗方向 kinase 家族再发现且本地已报道，作为对照。 审计依据：ConPLEx=0.501/rank=24；best_child=肝细胞癌(OT=0.316)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0732,Axitinib,KIT,乳腺腺癌；黑色素瘤；乳腺癌,预测 Axitinib 作用于 KIT，疾病锚点为乳腺腺癌；黑色素瘤；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=黑色素瘤，总分0.477（遗传0.000/临床0.611/文献0.979）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.549、药内rank=4。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,Axitinib-KIT 是肿瘤 TKI 同家族/已报道信号，疾病证据强但 novelty 主要是再发现。 审计依据：ConPLEx=0.549/rank=4；best_child=黑色素瘤(OT=0.477)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0733,Diroximel Fumarate,GABRA3,神经病理性疼痛/炎症性疼痛,预测 Diroximel Fumarate 作用于 GABRA3，疾病锚点为神经病理性疼痛/炎症性疼痛。child OT 状态=no_specific_disease_mapped，最佳 child disease=无明确 child OT disease，总分0.000（遗传0.000/临床0.000/文献0.000）。同原适应症方向扩展，novelty 中等偏低。,TE 可行性原评估为中，建议使用离子通道功能路线；ConPLEx=0.254、药内rank=16。当前证据不足，不建议推进。主要限制：离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。,自动膜片钳或多电极阵列确认电流调制，做浓度-反应、状态依赖性和洗脱恢复。,hERG、Nav/Cav/Kv/GABA 近邻通道 panel，细胞兴奋性非特异抑制、麻醉/镇静样效应和细胞状态反筛。,high,P4_deprioritize,deprioritize,GABRA3 没有具体 child OT 疾病映射，且疼痛方向与 CNS 已知效应接近；离子通道验证成本高。 审计依据：ConPLEx=0.254/rank=16；best_child=无(OT=0.000)；literature_status=not_audited_in_local_literature_table。
strict895_0734,Fostamatinib Disodium,ENPP2,乳腺腺癌；结肠癌；乳腺癌,预测 Fostamatinib Disodium 作用于 ENPP2，疾病锚点为乳腺腺癌；结肠癌；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.113（遗传0.000/临床0.000/文献0.926）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.219、药内rank=23。只建议低优先复核，不应进入主筛。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,ENPP2-乳腺/结肠癌主要为文献信号，child OT 总分低且 ConPLEx 低；先低优先酶学确认。 审计依据：ConPLEx=0.219/rank=23；best_child=乳腺癌(OT=0.113)；literature_status=not_audited_in_local_literature_table。
strict895_0735,Ramelteon,SV2A,精神分裂症；双相障碍；路易体痴呆；脊髓损伤,预测 Ramelteon 作用于 SV2A，疾病锚点为精神分裂症；双相障碍；路易体痴呆；脊髓损伤。child OT 状态=child_ot_match，最佳 child disease=脊髓损伤，总分0.275（遗传0.000/临床0.448/文献0.076）。同原适应症方向扩展，novelty 中等偏低。,TE 可行性原评估为中，建议使用转运体摄取/外排路线；ConPLEx=0.221、药内rank=7。只建议低优先复核，不应进入主筛。主要限制：转运体 readout 易受底物、外排和细胞状态影响；疾病方向接近原适应症，老药新用 novelty 较弱。,底物摄取/外排动力学、转运体过表达/敲低救援和膜定位检测；避免只看终点表型。,P-gp/BCRP/MRP 外排、膜完整性、线粒体毒性、底物荧光/放射干扰和转运体阴性细胞。,high,P3_review_low,review_low,SV2A 最佳 child OT 是脊髓损伤但具体疾病列为精神/痴呆，疾病归因不一致；Ramelteon CNS 背景混淆大。 审计依据：ConPLEx=0.221/rank=7；best_child=脊髓损伤(OT=0.275)；literature_status=not_audited_in_local_literature_table。
strict895_0736,Ribociclib Succinate,KCNK3,左心室肥厚；肺动脉高压；右心室肥厚/心衰,预测 Ribociclib Succinate 作用于 KCNK3，疾病锚点为左心室肥厚；肺动脉高压；右心室肥厚/心衰。child OT 状态=child_ot_match，最佳 child disease=肺动脉高压，总分0.501（遗传0.471/临床0.000/文献0.904）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中，建议使用离子通道功能路线；ConPLEx=0.202、药内rank=90。可直接进入首轮小规模正交验证。主要限制：离子通道实验成本较高，需安全性通道反筛。,自动膜片钳或多电极阵列确认电流调制，做浓度-反应、状态依赖性和洗脱恢复。,hERG、Nav/Cav/Kv/GABA 近邻通道 panel，细胞兴奋性非特异抑制、麻醉/镇静样效应和细胞状态反筛。,medium,P1_keep_high,keep_high,KCNK3-肺动脉高压具遗传和文献 OT 支持，疾病模型清楚；虽 ConPLEx/rank 弱，仍值得首轮电生理验证。 审计依据：ConPLEx=0.202/rank=90；best_child=肺动脉高压(OT=0.501)；literature_status=not_audited_in_local_literature_table。
strict895_0737,Bosutinib Monohydrate,DDR2,胃肠道间质瘤,预测 Bosutinib Monohydrate 作用于 DDR2，疾病锚点为胃肠道间质瘤。child OT 状态=child_ot_match，最佳 child disease=胃肠道间质瘤，总分0.406（遗传0.000/临床0.592/文献0.000）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.402、药内rank=35。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P0_control_only,control_only,Bosutinib-DDR2 为肿瘤 TKI 同家族项，GIST 临床信号可作为家族泄漏/阳性对照。 审计依据：ConPLEx=0.402/rank=35；best_child=胃肠道间质瘤(OT=0.406)；literature_status=not_audited_in_local_literature_table。
strict895_0738,Larotrectinib Sulfate,DPYD,宫颈癌；肝细胞癌,预测 Larotrectinib Sulfate 作用于 DPYD，疾病锚点为宫颈癌；肝细胞癌。child OT 状态=child_ot_match，最佳 child disease=肝细胞癌，总分0.113（遗传0.000/临床0.151/文献0.698）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.500、药内rank=29。当前证据不足，不建议推进。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P4_deprioritize,deprioritize,DPYD 疾病证据弱且更偏药物代谢毒性，Larotrectinib 肿瘤同方向 novelty 低。 审计依据：ConPLEx=0.500/rank=29；best_child=肝细胞癌(OT=0.113)；literature_status=not_audited_in_local_literature_table。
strict895_0739,Neratinib Maleate,KIT,乳腺腺癌；黑色素瘤；乳腺癌,预测 Neratinib Maleate 作用于 KIT，疾病锚点为乳腺腺癌；黑色素瘤；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=黑色素瘤，总分0.477（遗传0.000/临床0.611/文献0.979）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.522、药内rank=3。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,Neratinib-KIT 是肿瘤 TKI 到 KIT 轴的已报道/同家族再发现，适合作对照。 审计依据：ConPLEx=0.522/rank=3；best_child=黑色素瘤(OT=0.477)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0740,Infigratinib Phosphate,FLT4,慢性肾病/肾纤维化/肾小球损伤；chronic kidney disease,预测 Infigratinib Phosphate 作用于 FLT4，疾病锚点为慢性肾病/肾纤维化/肾小球损伤；chronic kidney disease。child OT 状态=child_ot_match，最佳 child disease=chronic kidney disease，总分0.013（遗传0.000/临床0.000/文献0.109）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.294、药内rank=34。只建议低优先复核，不应进入主筛。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,FLT4-CKD child OT 很弱，Infigratinib 到 VEGFR/淋巴管轴需先排除广谱 TKI 家族效应。 审计依据：ConPLEx=0.294/rank=34；best_child=chronic kidney disease(OT=0.013)；literature_status=not_audited_in_local_literature_table。
strict895_0741,Pazopanib Hydrochloride,ABL1,乳腺癌；慢性髓系白血病,预测 Pazopanib Hydrochloride 作用于 ABL1，疾病锚点为乳腺癌；慢性髓系白血病。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.443（遗传0.000/临床0.682/文献0.920）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用激酶生化+细胞通路路线；ConPLEx=0.270、药内rank=26。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,Pazopanib-ABL1 属 TKI/ABL 家族肿瘤再发现，乳腺癌/CML 疾病方向缺少新用途价值。 审计依据：ConPLEx=0.270/rank=26；best_child=乳腺癌(OT=0.443)；literature_status=not_audited_in_local_literature_table。
strict895_0742,Palbociclib,NTRK1,黑色素瘤,预测 Palbociclib 作用于 NTRK1，疾病锚点为黑色素瘤。child OT 状态=child_ot_match，最佳 child disease=黑色素瘤，总分0.408（遗传0.000/临床0.178/文献0.821）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.522、药内rank=8。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P0_control_only,control_only,Palbociclib-NTRK1 虽 ConPLEx 和 rank 较好，但仍是肿瘤 kinase 家族/同标签方向，先作家族泄漏对照。 审计依据：ConPLEx=0.522/rank=8；best_child=黑色素瘤(OT=0.408)；literature_status=unreported_in_local_pubmed_audit。
strict895_0743,Fluorouracil,MAPK1,黑色素瘤；papillary thyroid carcinoma；乳腺癌,预测 Fluorouracil 作用于 MAPK1，疾病锚点为黑色素瘤；papillary thyroid carcinoma；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.306（遗传0.000/临床0.000/文献0.943）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用激酶生化+细胞通路路线；ConPLEx=0.249、药内rank=6。只建议低优先复核，不应进入主筛。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,high,P3_review_low,review_low,MAPK1 肿瘤文献信号存在但 Fluorouracil ConPLEx 低，且同肿瘤方向机制特异性不足。 审计依据：ConPLEx=0.249/rank=6；best_child=乳腺癌(OT=0.306)；literature_status=not_audited_in_local_literature_table。
strict895_0744,Regorafenib,KDR,黑色素瘤；肺癌；megakaryocytic leukemia；肝细胞癌,预测 Regorafenib 作用于 KDR，疾病锚点为黑色素瘤；肺癌；megakaryocytic leukemia；肝细胞癌。child OT 状态=child_ot_match，最佳 child disease=肝细胞癌，总分0.678（遗传0.000/临床0.980/文献0.945）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.340、药内rank=8。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,low,P0_control_only,control_only,Regorafenib-KDR/VEGFR2 属典型已知肿瘤 TKI 轴，疾病证据强但只能作阳性对照。 审计依据：ConPLEx=0.340/rank=8；best_child=肝细胞癌(OT=0.678)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0745,Bosutinib Monohydrate,LYN,乳腺癌；胃癌；多发性骨髓瘤,预测 Bosutinib Monohydrate 作用于 LYN，疾病锚点为乳腺癌；胃癌；多发性骨髓瘤。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.437（遗传0.000/临床0.679/文献0.794）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.771、药内rank=12。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,Bosutinib-LYN 为 Src-family 已报道肿瘤再发现，保留为 kinase 家族对照。 审计依据：ConPLEx=0.771/rank=12；best_child=乳腺癌(OT=0.437)；literature_status=reported_post_approval_old_drug_new_target。
