system_id,cluster,native_contact_ap,native_contact_prevalence,native_residue_only_score_ap,native_atom_permuted_score_ap,native_atom_to_residue_macro_ap,native_residue_to_atom_macro_ap,native_contact_pairs,native_pair_candidates,all_regions_contact_ap,all_regions_contact_prevalence,native_distance_mae_capped32_A,native_region_selected,regions
3dnt__2__1.B__1.G_1.H_1.I,c2488,0.18007274380068355,0.11088709677419355,0.1820446249068961,0.1461872892835864,0.317197380925614,0.3376325595380215,110,992,0.18007274380068355,0.09098428453267163,5.457209587097168,True,2
3d9s__1__1.A_1.B_1.C_1.D__1.E,c4511,0.0730285814737624,0.07039473684210526,0.06690523429798906,0.07143863255538609,0.17863295505962223,0.2178588059309243,107,1520,0.07084858231055284,0.0541497975708502,7.401727676391602,True,2
3b0y__1__1.A__1.B_1.D_1.E,c31,0.13419508289491647,0.09090909090909091,0.11647328004064247,0.1373531401240397,0.3368006549121099,0.20266620230996915,62,682,0.1324148844712707,0.06060606060606061,8.38089656829834,True,2
3apw__2__1.B__1.D,c3321,0.2196790913070128,0.0874074074074074,0.22434978616334889,0.18949202507042134,0.43157011273285917,0.290320224728799,59,675,0.217876175624565,0.06555555555555556,10.308475494384766,True,2
3agy__1__1.B__1.E,c5190,0.08889962230038048,0.07446808510638298,0.10782660674106614,0.0981721236169961,0.298602656024531,0.1287636523710659,49,658,0.0757605501210911,0.038613081166272656,7.655749320983887,True,2
3apw__1__1.A__1.C,c3321,0.21498234938441513,0.10222222222222223,0.19799306020372756,0.1560299468892762,0.35698314970875883,0.2832507502457794,69,675,0.20983953941901792,0.0745945945945946,10.380777359008789,True,2
3amf__1__1.A_1.B__1.C,c1089,0.1888834564180248,0.11290322580645161,0.1662115096319959,0.13748280694783346,0.2597936926704016,0.43872733484295556,105,930,0.1259934794487489,0.06912442396313365,8.895103454589844,True,2
3apv__2__1.B__1.E,c3321,0.12478996283254964,0.10884353741496598,0.16449341563736006,0.14766957633254363,0.36650708570277707,0.1857407526890671,48,441,0.11397982652076163,0.06177606177606178,10.494991302490234,True,2
3apv__1__1.A__1.C_1.D,c3321,0.1314752238153304,0.11337868480725624,0.1545853697958961,0.13509553877495858,0.3481687105403905,0.19832029022492606,50,441,0.12001818284041485,0.0744047619047619,10.605011940002441,True,2
3amf__1__1.A_1.B__1.E,c1089,0.1945964776446853,0.12425328554360812,0.16758198584789316,0.1445151948831084,0.2687892621956274,0.40188857147073537,104,837,0.18151178336584453,0.07624633431085044,8.937057495117188,True,2
3awh__1__1.A_1.B__1.C,c1089,0.17415059021999452,0.1167964404894327,0.1527552916686234,0.14157694139806293,0.24239435220710487,0.4353169347889671,105,899,0.12676061034269553,0.08064516129032258,8.90129566192627,True,2
3awh__1__1.A_1.B__1.E,c1089,0.1907553163612548,0.12425328554360812,0.1685177785992135,0.14831869002907377,0.27106229964082684,0.4156790043049342,104,837,0.161348282919208,0.0684660961158657,8.988868713378906,True,2
3axs__1__1.A__1.C,c1987,0.21787444380989518,0.11749680715197956,0.19104581288551686,0.17160131814657031,0.30637262685917327,0.33396675658061564,92,783,0.21780909464807227,0.07098765432098765,6.726858615875244,True,2
3agy__1__1.A__1.C,c3461,0.062493530792729304,0.07223942208462332,0.06491713678935626,0.06761312679330116,0.16361533049627044,0.14618952703140284,70,969,0.04687177359885927,0.044275774826059454,7.178410530090332,True,2
3axs__1__2.A__2.C,c1987,0.21720567834465015,0.11749680715197956,0.19252822750998178,0.16786090852647062,0.31063490434328417,0.34632582163296644,92,783,0.21720172310892083,0.08112874779541446,6.7831549644470215,True,2
3au2__1__1.A__1.B_1.F_1.G,c31,0.14377838509034913,0.08797653958944282,0.1322378381071455,0.1285285803139747,0.3160777361263257,0.21209310011546995,60,682,0.14007438920288434,0.043010752688172046,8.271870613098145,True,2
4a6s__2__1.C__1.I_1.J,c225,0.1672648375276116,0.17532467532467533,0.17135204862477588,0.16482197068744342,0.260224358974359,0.3152367376241795,54,308,0.12314352276243087,0.08181818181818182,11.55745792388916,False,2
3b0x__1__1.A__1.D_1.E_1.I,c31,0.14016090419821448,0.08064516129032258,0.1313052755166757,0.11689998077790967,0.34581597790177826,0.1899372123823404,60,744,0.1367036088486315,0.043010752688172046,8.067371368408203,True,2
4a6x__2__1.B__1.E_1.F,c124,0.18470588987636974,0.13210445468509985,0.15243424287983223,0.1535534111761641,0.26687777057084455,0.4615454847247656,86,651,0.18469071854821392,0.07113316790736146,6.165992259979248,True,2
4a8p__2__1.F__1.P,c103,0.27074404501391625,0.1903409090909091,0.25318847156465135,0.24180943320580067,0.39208278059695434,0.36273939794773125,67,352,0.27074404501391625,0.13958333333333334,7.373064041137695,True,2
4a8h__2__1.B_3.B__3.I,c103,0.31777709616462646,0.22189349112426035,0.33417523495403734,0.3136852801900251,0.47614995178726144,0.4072524753685468,75,338,0.31777709616462646,0.13111888111888112,7.932249546051025,True,2
4a8h__2__1.B_2.B__1.I,c103,0.33945400830473527,0.22189349112426035,0.3301109717318794,0.3117360891399378,0.46066765868102766,0.4609376423840709,75,338,0.3394270347388299,0.14071294559099437,7.976634502410889,True,2
4a8h__1__1.A_2.A__2.C,c103,0.33324484139307864,0.21597633136094674,0.3254524184316258,0.30033647422319487,0.45621132389165564,0.4196321479446479,73,338,0.3325495590675562,0.14038461538461539,7.948818683624268,True,2
4a8p__1__1.A_1.B__1.G,c103,0.2850054099134611,0.16294642857142858,0.2562619309084119,0.25847780020039873,0.387997742815177,0.4183697328152215,73,448,0.2850054099134611,0.11128048780487805,7.488087177276611,True,2
4a8p__1__1.A_1.C__1.K,c103,0.2797752231776162,0.16294642857142858,0.2505452871787984,0.23936459774059723,0.3789977280502902,0.4080508015376436,73,448,0.19330515515868807,0.09707446808510638,7.475505352020264,True,2
4a8p__1__1.B_1.C__1.I,c103,0.2927928601295985,0.15948275862068967,0.25588243433571445,0.2560581137575628,0.3833321516719933,0.3945778873903874,74,464,0.2927785893656369,0.10277777777777777,7.5241618156433105,True,2
4a8p__2__1.D_1.E__1.O,c103,0.2958149902349678,0.1597222222222222,0.25228290927892993,0.2464791921608141,0.4037229698728344,0.39857958179386754,69,432,0.2958149902349678,0.11348684210526316,7.428617000579834,True,2
4a8h__1__1.A_3.A__1.C,c103,0.3355488416670707,0.21597633136094674,0.3253794151642873,0.2970889132864284,0.4583244158796752,0.40202324428217284,73,338,0.33334071006586136,0.12478632478632479,7.962779521942139,True,2
4dve__1__1.A__1.D,c2689,0.24671051024593785,0.18181818181818182,0.24652349603521478,0.2342640354375868,0.3386617702265853,0.3869050984564377,64,352,0.24671051024593788,0.11764705882352941,8.551593780517578,True,2
4al9__2__1.F__1.I_1.X_1.Y,c225,0.21085565725082536,0.12753623188405797,0.1592417463958966,0.15461406179564144,0.32757804695304693,0.41445775945424285,44,345,0.1891744364809064,0.061711079943899017,11.381999015808105,True,2
4al9__2__1.H__1.CA_1.J,c225,0.20515004198572293,0.12753623188405797,0.15838385922378018,0.178743004700381,0.3201960423835424,0.4307092118529024,44,345,0.18606472543255173,0.057971014492753624,11.218062400817871,True,2
4am8__1__1.A__1.H_1.I,c103,0.2726841340049938,0.1725,0.2528117847351593,0.24680263762463078,0.3936201149784741,0.36833448819351067,69,400,0.27240874966825945,0.09583333333333334,7.350897312164307,True,2
4am8__1__1.B__1.M_1.N,c103,0.29314218248001545,0.17,0.2500704588937464,0.26318407919161213,0.39472122332618587,0.3764061523272049,68,400,0.2922382021031011,0.11805555555555555,7.476255893707275,True,2
4am8__1__1.C__1.Q_1.R,c103,0.2944230411684757,0.1725,0.2534498521887681,0.2534129236235645,0.3982121903139253,0.3996616994116994,69,400,0.2944230411684756,0.1002906976744186,7.438325881958008,True,2
4am8__2__1.E__1.X_1.Y,c103,0.2669708120924199,0.17,0.24750760039592762,0.2218851578908017,0.36356600020104113,0.3598606461764357,68,400,0.26671729099426866,0.09659090909090909,7.446026802062988,True,2
4am8__2__1.D__1.T_1.U,c103,0.3025195257345443,0.17,0.2495444549872819,0.26849672993077944,0.4007509094057977,0.3816799095965762,68,400,0.3025195257345443,0.11805555555555555,7.447762489318848,True,2
4am8__2__1.F__1.AA_1.BA_1.V,c103,0.2962264855989538,0.1675,0.24991041544974182,0.25287433111903623,0.39667399022514954,0.3790301673635007,67,400,0.2962264855989538,0.11019736842105263,7.468469142913818,True,2
4b11__2__1.B__1.J,c118,0.11254435512963971,0.11042183622828784,0.10397004938144057,0.10006715324545223,0.1766451434414224,0.24817744566277358,89,806,0.11046749522770688,0.06524926686217009,7.968331813812256,True,2
4b14__2__1.B__1.J,c118,0.12451977875009693,0.123342175066313,0.1209743195737273,0.12208988359627475,0.19765061032459813,0.22819155131727278,93,754,0.11693580523445049,0.07288401253918496,8.382972717285156,True,2
4b14__3__1.C__1.P,c118,0.11868474837224893,0.123342175066313,0.11539990367007487,0.11497392778418676,0.19029428310153162,0.21472809156861192,93,754,0.11052324450532869,0.06971514242878561,8.373237609863281,True,2
4b14__1__1.A__1.E,c118,0.12840647731406077,0.129973474801061,0.12588369792117535,0.12520081521339593,0.20512832963853694,0.2276365372434821,98,754,0.12157804125260252,0.07858861267040898,8.378449440002441,True,2
4b11__3__1.C__1.O,c118,0.11207729838833964,0.10794044665012408,0.10320670419452348,0.1051111932895589,0.17248499880927723,0.22635389895705083,87,806,0.10882219626250283,0.06682027649769585,7.962347984313965,True,2
4cae__3__1.C__1.R,c118,0.13616007774282896,0.10625,0.12078403514804983,0.11487099129628683,0.19698956630543896,0.2920260643692035,102,960,0.10793617274727976,0.07555555555555556,7.8015456199646,True,2
4cae__1__1.A__1.G,c118,0.131782783531838,0.10752688172043011,0.11870888934908537,0.11184623630770252,0.19015657813054926,0.2720979282364673,100,930,0.13158310221426425,0.08547008547008547,7.823109149932861,True,2
4ctn__1__1.A__1.C_1.D,c33,0.1436801921946338,0.11625615763546798,0.15995653063746348,0.15473469792818856,0.2663926852956401,0.2909520060895721,118,1015,0.14319127937905646,0.07677293428757319,6.212958812713623,True,2
4ctm__1__2.A__2.B,c33,0.1707575759102659,0.15196078431372548,0.22328781527486252,0.1966119954003284,0.32180704068620464,0.37219116689081033,62,408,0.17031679379314305,0.08895265423242468,7.228542327880859,True,2
4d6p__1__1.A__1.C_1.E,c124,0.20604695054668498,0.130568356374808,0.17847675634258955,0.16586796560675968,0.270225130155328,0.41625206757162203,85,651,0.20282733296045344,0.07410636442894507,6.341708183288574,True,2
5aju__1__1.A_2.A__1.B,c2020,0.23305164855881005,0.14935064935064934,0.22275111538964107,0.20947830274651064,0.3404990692032249,0.44878502053502056,46,308,0.2329473617095766,0.0888030888030888,6.848485946655273,True,2
4cto__1__1.A__1.B,c33,0.156893126462433,0.12375,0.18524963668635974,0.14979574052795125,0.26688181697923385,0.3076603910769417,99,800,0.15683555004797284,0.088,6.355356216430664,True,2
4ctn__1__2.A__2.C_2.D,c33,0.14426644090321436,0.11625615763546798,0.15871213710332208,0.14032842407603377,0.2636582241141856,0.28414199997323514,118,1015,0.14415741812984414,0.08657373440939105,6.188624382019043,True,2
5aju__1__1.A_2.A__2.B,c2020,0.2224206725697967,0.14935064935064934,0.21970140888496564,0.1927066444314432,0.3209971861775862,0.4088429471762805,46,308,0.2125328982892602,0.0782312925170068,6.86833381652832,True,2
4cto__1__2.A__2.B,c33,0.14645711488191943,0.12375,0.18709699920038894,0.14996328771349518,0.2881621908258797,0.29667344829350123,99,800,0.14635551437400907,0.09428571428571429,6.353231430053711,True,2
4d6p__2__1.B__1.G_1.H,c124,0.1969991801490373,0.13517665130568357,0.15550446770735393,0.14191065724655338,0.23701715480788393,0.41569836631424106,88,651,0.19624961194547924,0.08110599078341015,6.311295986175537,True,2
4ctm__1__1.A__1.B,c33,0.17393108117832767,0.15196078431372548,0.2125710652317368,0.18486603095983928,0.32512522594597604,0.359266245011343,62,408,0.17331747849006052,0.08895265423242468,7.287728309631348,True,2
5ajp__1__1.A_1.B__1.C_1.E,c186,0.17718677843737476,0.11764705882352941,0.19155478337371443,0.17112270764965581,0.28171846093938835,0.36131761305634497,100,850,0.17370408900042594,0.07407407407407407,6.231152534484863,True,2
5bnr__1__1.A__1.B,c161,0.14454576582643672,0.13117283950617284,0.1604911496041184,0.14554157461785086,0.25291185130864535,0.28063608453003475,85,648,0.1359933965082868,0.06682389937106918,6.060397148132324,True,2
5bqs__1__1.A_1.B__1.F,c161,0.1485969524557315,0.12202380952380952,0.16701400373083053,0.1629573886525087,0.2771912687881486,0.27559723538585656,82,672,0.14834816445347254,0.06570512820512821,6.149389266967773,True,2
5cbs__1__1.A__1.E_1.H,c7,0.35137381409780677,0.16052631578947368,0.3534549461255787,0.3100924216845016,0.5322033278612226,0.27554063984148847,61,380,0.3487483739740044,0.07830551989730423,6.6486101150512695,True,2
5cbs__1__1.C__1.V,c7,0.31862699461660565,0.15789473684210525,0.3654849020948092,0.3350705538605645,0.5362486432842469,0.32708678302834654,60,380,0.31502493209478116,0.07702182284980745,6.565285682678223,True,2
5bxv__1__1.A__1.E,c326,0.14207608307240233,0.11471861471861472,0.12074283635175576,0.11692988525465409,0.27095682095682094,0.3028343288088135,53,462,0.10167337970072678,0.055381400208986416,5.397898197174072,True,2
5c79__1__1.A__1.C,c6049,0.1800261648543793,0.07541478129713423,0.12785170100554716,0.1347476651552928,0.3382808549475215,0.24419917161183394,50,663,0.16304841336776604,0.045787545787545784,8.847686767578125,True,2
5cbs__2__1.B__1.M_1.P,c7,0.3509117904721732,0.17174515235457063,0.3593249903995934,0.32094158898616476,0.5278751688635385,0.26220981327127324,62,361,0.33791291628287534,0.08587257617728532,6.745745658874512,True,2
5bxv__2__1.C__1.F,c326,0.14141982851565552,0.11688311688311688,0.11237685496944756,0.13667438760436718,0.29535441410441404,0.2675037658473259,54,462,0.12214913513136642,0.06293706293706294,5.3178863525390625,True,2
5c79__2__1.B__1.E,c6049,0.16749352539739304,0.07834757834757834,0.12328055763576126,0.10915063569314856,0.370515072159809,0.2999595560506933,55,702,0.1653404753576017,0.04862953138815208,8.714554786682129,True,2
5a6z__1__1.A_1.B__1.E_1.I_1.J,c266,0.0804304212583808,0.08055555555555556,0.09165662562214287,0.08435035544862611,0.3372551316995761,0.12797720836014478,58,720,0.07446049428679095,0.03790849673202614,11.108963966369629,True,2
5ciy__1__1.A__1.D,c272,0.18757879248499162,0.12903225806451613,0.1719308607881112,0.16988027551020085,0.27604925650510265,0.3629231067532503,104,806,0.18735137143534245,0.08163265306122448,6.298639297485352,True,2
5a6z__1__1.A_1.B__1.F_1.L_1.M,c266,0.09493716912785223,0.09375,0.11918111894963745,0.13240826428180896,0.3544259117788529,0.15272977082523334,54,576,0.0823210355654666,0.039473684210526314,11.753823280334473,True,2
5d21__1__1.D__1.K_1.L,c225,0.20051650333023702,0.17777777777777778,0.206775863025863,0.192658637349543,0.2973264698264699,0.3513382627720863,48,270,0.127131208618033,0.09195402298850575,11.89698314666748,False,2
5d21__1__1.B__1.G_1.H,c225,0.19414176991946042,0.1814814814814815,0.2137220048784675,0.19017487091228133,0.29480083702305926,0.4030035991934388,49,270,0.15423434518286455,0.09386973180076628,11.83721923828125,False,2
5d21__1__1.A__1.E_1.F,c225,0.2026255358697983,0.17777777777777778,0.20570112757612755,0.20865999734043875,0.30256401006401007,0.3952505079343315,48,270,0.15756597054694307,0.08333333333333333,11.88848876953125,False,2
5d21__1__1.C__1.I_1.J,c225,0.2036821694393128,0.18518518518518517,0.2048804898804899,0.18577473242998654,0.3017715771882439,0.39220473896276037,50,270,0.16238114195160105,0.08680555555555555,11.891127586364746,False,2
5b2e__1__1.B_1.C__1.K_1.L_1.M,c1299,0.19182159039155727,0.1466346153846154,0.20214296409769014,0.20818724035925454,0.30797183386905824,0.33552853066245925,61,416,0.16070244238481424,0.09775641025641026,8.845861434936523,True,2
5b2e__1__1.A_1.B__1.H_1.I_1.J,c1299,0.20075443342652355,0.1466346153846154,0.1989737134070436,0.20898698394804027,0.33042448507993316,0.37188072944181966,61,416,0.19767327151852315,0.09298780487804878,8.740732192993164,True,2
5b2e__1__1.A_1.C__1.D_1.E_1.G,c1299,0.20132535307688904,0.14182692307692307,0.20377395779636745,0.19796087179750327,0.3253771428327554,0.31454825524269964,59,416,0.19162214496099467,0.09703947368421052,8.792832374572754,True,2
6bem__1__1.D__1.F_1.I_1.M,c31,0.11659021430255875,0.109717868338558,0.15312678463184037,0.1508992564636169,0.2894432952854707,0.21431725774840735,70,638,0.11631330730661732,0.06352087114337568,5.620977401733398,True,2
6bel__1__1.D__1.F_1.G_1.K,c31,0.10994108207914652,0.10794602698650675,0.15167892260016427,0.12716144688541334,0.28942314313356077,0.22430725549306468,72,667,0.10988943232681478,0.06533575317604355,5.661794662475586,True,2
6btf__1__1.A__1.G_1.H_1.I,c31,0.12891978387172814,0.10869565217391304,0.16290270234669046,0.15074467314378429,0.34162783978584915,0.297383264690696,70,644,0.10404027345644576,0.05952380952380952,5.59203577041626,True,2
6bt4__1__1.A__1.B,c1881,0.14331709984371227,0.10147058823529412,0.16063527376901832,0.12933426569798362,0.3072847657099551,0.33119783993558005,69,680,0.13849743684750715,0.05968858131487889,8.994943618774414,True,2
6cwh__4__1.D__1.H,c1881,0.25532441124661515,0.19607843137254902,0.24136116867659482,0.2274694517797692,0.3913895558223289,0.413008034253025,70,357,0.2052652378205435,0.10752688172043011,9.544265747070312,True,2
