drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,rank_720,evidence
OGHNVEJMJSYVRP-UHFFFAOYSA-N,carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,156322,SLC8A1,-5.6373954,-6.2674294,93,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IPOKCKJONYRRHP-FMQUCBEESA-N,balsalazide,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,282610,SLC8A1,-6.0024652,-6.29255,94,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,69848,SLC8A1,-5.7715616,-6.3003197,95,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,56090,SLC8A1,-5.9338903,-6.300505,96,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CSKDFZIMJXRJGH-VWLPUNTISA-N,tecovirimat,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,272865,SLC8A1,-5.810652,-6.3404894,97,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JKVNJTYHRABHIY-WXVUKLJWSA-N,benzgalantamine,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,150327,SLC8A1,-5.8988676,-6.34384,98,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UTNUDOFZCWSZMS-YFHOEESVSA-N,teriflunomide,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,2942,SLC8A1,-6.138975,-6.388825,99,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NNACHAUCXXVJSP-UHFFFAOYSA-N,pitolisant,Clc1ccc(CCCOCCCN2CCCCC2)cc1,218053,SLC8A1,-5.757503,-6.396131,100,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZPUCINDJVBIVPJ-LJISPDSOSA-N,cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,113146,SLC8A1,-6.120729,-6.3991427,101,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SNIOPGDIGTZGOP-UHFFFAOYSA-N,nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],298445,SLC8A1,-6.001038,-6.434,102,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VCSUIBJKYCVWNF-NRFANRHFSA-N,vanzacaftor,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,44136,SLC8A1,-5.82045,-6.4399567,103,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JGCMEBMXRHSZKX-UHFFFAOYSA-N,macitentan,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,59614,SLC8A1,-6.2503843,-6.451989,104,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XHOLNRLADUSQLD-UHFFFAOYSA-N,betrixaban,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,146363,SLC8A1,-6.253507,-6.45722,105,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NXQKSXLFSAEQCZ-SFHVURJKSA-N,sotorasib,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7009,SLC8A1,-6.089811,-6.4817,106,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NEQYWYXGTJDAKR-JTQLQIEISA-N,olutasidenib,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,172253,SLC8A1,-6.0999994,-6.506721,107,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NEMGRZFTLSKBAP-LBPRGKRZSA-N,safinamide,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,172080,SLC8A1,-5.834075,-6.560645,108,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XRVDGNKRPOAQTN-FQEVSTJZSA-N,ozanimod,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,35347,SLC8A1,-6.0333395,-6.5995126,109,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FDTZUTSGGSRHQF-UHFFFAOYSA-N,nitazoxanide,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,281350,SLC8A1,-6.3424287,-6.6001105,110,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AXQACEQYCPKDMV-RZAWKFBISA-N,naldemedine,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,26529,SLC8A1,-6.0326233,-6.6056404,111,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XWLUWCNOOVRFPX-UHFFFAOYSA-N,fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,293078,SLC8A1,-6.030264,-6.6103034,112,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XMXHEBAFVSFQEX-UHFFFAOYSA-N,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,126599,SLC8A1,-6.1120663,-6.6129327,113,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CGIGDMFJXJATDK-UHFFFAOYSA-N,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,150070,SLC8A1,-5.919461,-6.619908,114,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XDXWLKQMMKQXPV-QYQHSDTDSA-N,eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,47469,SLC8A1,-6.3585544,-6.66939,115,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OZVBMTJYIDMWIL-AYFBDAFISA-N,bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,32235,SLC8A1,-6.2442837,-6.69459,116,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,CCOc1ccccc1OCC1CNCCO1,75261,SLC8A1,-6.3358107,-6.697776,117,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MWKYMZXCGYXLPL-ZDUSSCGKSA-N,leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,49594,SLC8A1,-6.316459,-6.732927,118,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HUNGUWOZPQBXGX-UHFFFAOYSA-N,tirbanibulin,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,266351,SLC8A1,-5.9502134,-6.7436676,119,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VGKDLMBJGBXTGI-SJCJKPOMSA-N,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,108075,SLC8A1,-6.491174,-6.8045025,120,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CYHWMBVXXDIZNZ-KRWDZBQOSA-N,remimazolam,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,110674,SLC8A1,-6.345481,-6.831374,121,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UQRORFVVSGFNRO-UTINFBMNSA-N,miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,56546,SLC8A1,-6.53509,-6.8909154,122,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ACRHBAYQBXXRTO-OAQYLSRUSA-N,ivabradine,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,134986,SLC8A1,-6.5401974,-6.909156,123,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UHTHHESEBZOYNR-UHFFFAOYSA-N,vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,133267,SLC8A1,-7.6496983,-6.9139905,124,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OZGNYLLQHRPOBR-DHZHZOJOSA-N,naftifine,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,92993,SLC8A1,-6.1946964,-6.92307,125,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FTALBRSUTCGOEG-UHFFFAOYSA-N,riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,257853,SLC8A1,-6.2586427,-6.934521,126,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IQFYYKKMVGJFEH-CSMHCCOUSA-N,telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,206443,SLC8A1,-6.2472973,-6.9419146,127,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,37246,SLC8A1,-6.220347,-6.944603,128,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QTGIAADRBBLJGA-UHFFFAOYSA-N,articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,59423,SLC8A1,-6.4924154,-6.9624066,129,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GEJDGVNQKABXKG-CFKGEZKQSA-N,valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,135434,SLC8A1,-6.688053,-7.028051,130,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KAQKFAOMNZTLHT-OZUDYXHBSA-N,epoprostenol,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,56056,SLC8A1,-6.602526,-7.043844,131,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XWLXKKNPFMNSFA-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,50561,SLC8A1,-6.665025,-7.1004267,132,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DKULOVKANLVDEA-UHFFFAOYSA-N,aprocitentan,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,248793,SLC8A1,-6.6672072,-7.136455,133,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GYHCTFXIZSNGJT-UHFFFAOYSA-N,tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,204766,SLC8A1,-6.6191254,-7.1953516,134,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WXXSNCNJFUAIDG-UHFFFAOYSA-N,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,111014,SLC8A1,-6.6030626,-7.217181,135,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JJVAPHYEOZSKJZ-JGCGQSQUSA-N,zavegepant,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,186354,SLC8A1,-6.4117074,-7.2475786,136,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RBTBFTRPCNLSDE-UHFFFAOYSA-N,methylene blue,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,92664,SLC8A1,-6.6219535,-7.2559133,137,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DWZAEMINVBZMHQ-UHFFFAOYSA-N,gedatolisib,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,89347,SLC8A1,-6.6226845,-7.29201,138,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XPOQHMRABVBWPR-ZDUSSCGKSA-N,efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,294060,SLC8A1,-6.4244695,-7.3311715,139,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PBAPPPCECJKMCM-IBGZPJMESA-N,mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,256885,SLC8A1,-6.694961,-7.3367944,140,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GDLBFKVLRPITMI-UHFFFAOYSA-N,diazoxide,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,47546,SLC8A1,-6.4854984,-7.342166,141,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PMXMIIMHBWHSKN-UHFFFAOYSA-N,paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,212649,SLC8A1,-6.660996,-7.3808694,142,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,214242,SLC8A1,-7.3405786,-7.4296417,143,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SJVQHLPISAIATJ-ZDUSSCGKSA-N,duvelisib,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,172689,SLC8A1,-6.7013516,-7.441347,144,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,252637,SLC8A1,-6.649165,-7.4688206,145,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,253713,SLC8A1,-6.5736732,-7.472293,146,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PZBCKZWLPGJMAO-UHFFFAOYSA-N,copanlisib,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,123048,SLC8A1,-6.7155437,-7.4773703,147,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,211035,SLC8A1,-9.314867,-7.501897,148,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LXBIFEVIBLOUGU-DPYQTVNSSA-N,migalastat,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,303804,SLC8A1,-6.7127805,-7.525111,149,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,43332,SLC8A1,-6.281383,-7.5255313,150,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LPAUOXUZGSBGDU-STDDISTJSA-N,ponesimod,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,51993,SLC8A1,-7.266718,-7.5997105,151,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UFSKUSARDNFIRC-UHFFFAOYSA-N,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,196977,SLC8A1,-6.953252,-7.6026344,152,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PAJMKGZZBBTTOY-ZFORQUDYSA-N,treprostinil,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,56058,SLC8A1,-6.6165037,-7.611162,153,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WGFOBBZOWHGYQH-MXHNKVEKSA-N,lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,53421,SLC8A1,-6.809266,-7.6219034,154,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,211749,SLC8A1,-6.9615664,-7.6424217,155,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OEXHQOGQTVQTAT-JRNQLAHRSA-N,ipratropium,CC(C)[N@@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,37140,SLC8A1,-6.5555234,-7.657425,156,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFCNXPDARWKPPY-UHFFFAOYSA-N,allopurinol,O=c1nc[nH]c2[nH]ncc12,302101,SLC8A1,-6.773509,-7.6771646,157,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XEDHVZKDSYZQBF-UHFFFAOYSA-N,lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,97320,SLC8A1,-6.956216,-7.7253976,158,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ACWZRVQXLIRSDF-UHFFFAOYSA-N,binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,224948,SLC8A1,-8.017719,-7.793522,159,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFZJKCQENFPZBH-UHFFFAOYSA-N,avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,280979,SLC8A1,-6.9442883,-7.7962265,160,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,116726,SLC8A1,-7.1150174,-7.836317,161,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HBOMLICNUCNMMY-XLPZGREQSA-N,zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,206482,SLC8A1,-6.856658,-7.853382,162,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WTDRDQBEARUVNC-LURJTMIESA-N,levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,252319,SLC8A1,-7.076439,-7.8936176,163,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,55602,SLC8A1,-6.9953885,-7.9205656,164,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VMWNQDUVQKEIOC-CYBMUJFWSA-N,apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,101579,SLC8A1,-7.3718166,-7.928635,165,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DOUYETYNHWVLEO-UHFFFAOYSA-N,imiquimod,CC(C)Cn1cnc2c(N)nc3ccccc3c21,32549,SLC8A1,-6.7782426,-7.9371705,166,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QZFHIXARHDBPBY-UHFFFAOYSA-N,vericiguat,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,111464,SLC8A1,-7.2183757,-7.9598193,167,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KJFBVJALEQWJBS-XUXIUFHCSA-N,maribavir,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,34623,SLC8A1,-7.571202,-7.9722013,168,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MSYKRHVOOPPJKU-BDAKNGLRSA-N,brivaracetam,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,60775,SLC8A1,-7.122143,-7.979977,169,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VFCRKLWBYMDAED-REWPJTCUSA-N,nirogacestat,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,61059,SLC8A1,-7.3680024,-7.9830256,170,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NOZIJMHMKORZBA-KJCUYJGMSA-N,lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,55484,SLC8A1,-6.9482126,-7.9924,171,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PYZRQGJRPPTADH-UHFFFAOYSA-N,lamotrigine,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,260451,SLC8A1,-6.768601,-7.9962273,172,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,SLC8A1,-7.6613684,-8.00267,173,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QFNHIDANIVGXPE-FNZWTVRRSA-N,eluxadoline,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,143622,SLC8A1,-6.949805,-8.025163,174,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XUFQPHANEAPEMJ-UHFFFAOYSA-N,famotidine,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,240144,SLC8A1,-7.013062,-8.030534,175,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VGYFMXBACGZSIL-MCBHFWOFSA-N,pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,283498,SLC8A1,-6.9610233,-8.051484,176,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,momelotinib,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,232296,SLC8A1,-8.913633,-8.071455,177,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,70722,SLC8A1,-7.5375047,-8.072519,178,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CAVRKWRKTNINFF-UHFFFAOYSA-N,tradipitant,O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1,288812,SLC8A1,-7.392739,-8.103561,179,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KDLRVYVGXIQJDK-AWPVFWJPSA-N,clindamycin,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,60791,SLC8A1,-7.3246546,-8.121996,180,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YMDXZJFXQJVXBF-STHAYSLISA-N,fosfomycin,C[C@@H]1O[C@@H]1P(=O)(O)O,169806,SLC8A1,-7.0477643,-8.1491165,181,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IKKXOSBHLYMWAE-QRPMWFLTSA-N,islatravir,C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,1571,SLC8A1,-7.393538,-8.176758,182,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SJZRECIVHVDYJC-UHFFFAOYSA-N,oxybate,O=C(O)CCCO,282513,SLC8A1,-7.0733714,-8.191632,183,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XYFPWWZEPKGCCK-GOSISDBHSA-N,ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6489,SLC8A1,-8.767455,-8.203989,184,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QDGZDCVAUDNJFG-FXQIFTODSA-N,entecavir,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,4423,SLC8A1,-7.3226256,-8.225603,185,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AEXFXNFMSAAELR-RXVVDRJESA-N,brensocatib,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,219984,SLC8A1,-8.051984,-8.256925,186,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BPZSYCZIITTYBL-YJYMSZOUSA-N,arformoterol,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,144521,SLC8A1,-7.4374404,-8.265407,187,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ASMXXROZKSBQIH-VITNCHFBSA-N,aclidinium,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,286609,SLC8A1,-7.2774177,-8.314247,188,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YLXDSYKOBKBWJQ-LBPRGKRZSA-N,ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,49797,SLC8A1,-8.049851,-8.31976,189,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
